date,revenue,cogs,gross_profit,gross_margin_pct,year,month,quarter,day_of_week,dow_name,is_weekend,year_month,revenue_ma7,revenue_ma30,cogs_ma7,cogs_ma30,yoy_growth_pct
2013-01-05,2509462.77,1977027.71,532435.06,21.22,2013,1,1,5,Saturday,1,2013-01,3737883.4,3795116.83,2965117.34,3014178.34,
2013-01-06,2603356.52,2060481.76,542874.76,20.85,2013,1,1,6,Sunday,1,2013-01,3179518.77,3813055.44,2519454.58,3028416.84,
2013-01-07,3048100.39,2452517.39,595583.0,19.54,2013,1,1,0,Monday,0,2013-01,2818711.8,3845079.31,2236639.28,3052855.09,
2013-01-08,2449700.42,1973182.14,476518.28,19.45,2013,1,1,1,Tuesday,0,2013-01,2410876.57,3845731.9,1924798.13,3055836.92,
2013-01-09,2049715.7,1654806.5,394909.2,19.27,2013,1,1,2,Wednesday,0,2013-01,2474130.18,3829309.43,1984413.66,3043814.72,
2013-01-10,2794331.46,2122153.07,672178.39,24.06,2013,1,1,3,Thursday,0,2013-01,2547366.1,3799139.48,2025845.09,3014517.05,
2013-01-11,2343077.25,1805692.13,537385.12,22.94,2013,1,1,4,Friday,0,2013-01,2542534.93,3731028.02,2006551.53,2956532.73,
2013-01-12,2814596.53,2241879.07,572717.46,20.35,2013,1,1,5,Saturday,1,2013-01,2586125.47,3747287.08,2044387.44,2969957.2,
2013-01-13,2919719.62,2279740.92,639978.7,21.92,2013,1,1,6,Sunday,1,2013-01,2631320.2,3755967.15,2075710.17,2975896.7,
2013-01-14,3077677.28,2477490.97,600186.31,19.5,2013,1,1,0,Monday,0,2013-01,2635545.47,3745704.96,2079277.83,2968711.16,
2013-01-15,2536405.93,2094291.34,442114.59,17.43,2013,1,1,1,Tuesday,0,2013-01,2647931.97,3714090.05,2096579.14,2948300.48,
2013-01-16,1849789.43,1445623.48,404165.95,21.85,2013,1,1,2,Wednesday,0,2013-01,2619371.07,3633026.63,2066695.85,2882029.74,
2013-01-17,2173214.95,1763012.0,410202.95,18.88,2013,1,1,3,Thursday,0,2013-01,2530640.14,3558982.54,2015389.99,2825006.47,
2013-01-18,2099249.56,1615535.57,483713.99,23.04,2013,1,1,4,Friday,0,2013-01,2495807.61,3502775.1,1988224.76,2778711.54,
2013-01-19,2477132.79,2033637.15,443495.64,17.9,2013,1,1,5,Saturday,1,2013-01,2447598.51,3455146.67,1958475.92,2742083.22,
2013-01-20,2522776.58,2018671.04,504105.54,19.98,2013,1,1,6,Sunday,1,2013-01,2390892.36,3407032.45,1921180.22,2703557.44,
2013-01-21,4100379.42,3250868.59,849510.83,20.72,2013,1,1,0,Monday,0,2013-01,2536992.67,3436207.63,2031662.74,2726602.51,
2013-01-22,3538734.12,2801650.02,737084.1,20.83,2013,1,1,1,Tuesday,0,2013-01,2680182.41,3482446.1,2132713.98,2760964.83,
2013-01-23,2836455.88,2322088.98,514366.9,18.13,2013,1,1,2,Wednesday,0,2013-01,2821134.76,3467082.08,2257923.34,2751729.83,
2013-01-24,2522924.71,2102458.71,420466.0,16.67,2013,1,1,3,Thursday,0,2013-01,2871093.29,3387278.73,2306415.72,2693263.56,
2013-01-25,2823082.71,2273250.41,549832.3,19.48,2013,1,1,4,Friday,0,2013-01,2974498.03,3371874.12,2400374.99,2680417.46,
2013-01-26,2312290.79,1869897.73,442393.06,19.13,2013,1,1,5,Saturday,1,2013-01,2950949.17,3282482.42,2376983.64,2611934.89,
2013-01-27,3818881.29,3023842.24,795039.05,20.82,2013,1,1,6,Sunday,1,2013-01,3136106.99,3123989.68,2520579.53,2489985.08,
2013-01-28,5008712.77,4035190.91,973521.86,19.44,2013,1,1,0,Monday,0,2013-01,3265868.9,3029516.33,2632625.57,2415792.78,
2013-01-29,4833870.43,4015854.7,818015.73,16.92,2013,1,1,1,Tuesday,0,2013-01,3450888.37,2973581.71,2806083.38,2376983.9,
2013-01-30,4296295.37,3414688.28,881607.09,20.52,2013,1,1,2,Wednesday,0,2013-01,3659436.87,2930999.92,2962169.0,2343066.03,
2013-01-31,3378679.46,2731823.14,646856.32,19.15,2013,1,1,3,Thursday,0,2013-01,3781687.55,2866804.33,3052078.2,2295591.13,
2013-02-01,4073777.92,3289266.58,784511.34,19.26,2013,2,1,4,Friday,0,2013-02,3960358.29,2949032.25,3197223.37,2363983.42,
2013-02-02,2351969.75,1915236.16,436733.59,18.57,2013,2,1,5,Saturday,1,2013-02,3966026.71,2951375.24,3203700.29,2366753.53,
2013-02-03,2743224.75,2293960.05,449264.7,16.38,2013,2,1,6,Sunday,1,2013-02,3812361.49,2963586.22,3099431.4,2378527.29,
2013-02-04,3599084.22,2986552.92,612531.3,17.02,2013,2,1,0,Monday,0,2013-02,3610985.99,2999906.93,2949625.98,2412178.13,
2013-02-05,3829186.14,3181079.49,648106.65,16.93,2013,2,1,1,Tuesday,0,2013-02,3467459.66,3040767.92,2830372.37,2449531.39,
2013-02-06,2313071.08,1919077.04,393994.04,17.03,2013,2,1,2,Wednesday,0,2013-02,3184141.9,3016266.94,2616713.63,2431750.04,
2013-02-07,2839296.13,2338660.54,500635.59,17.63,2013,2,1,3,Thursday,0,2013-02,3107087.14,3029253.47,2560547.54,2443932.66,
2013-02-08,2648161.4,2136088.4,512073.0,19.34,2013,2,1,4,Friday,0,2013-02,2903427.64,3049201.66,2395807.8,2459975.39,
2013-02-09,2957587.36,2354253.06,603334.3,20.4,2013,2,1,5,Saturday,1,2013-02,2989944.44,3054643.52,2458524.5,2467712.05,
2013-02-10,3380985.73,2832001.18,548984.55,16.24,2013,2,1,6,Sunday,1,2013-02,3081053.15,3089240.47,2535387.52,2501922.36,
2013-02-11,4189315.44,3426089.62,763225.82,18.22,2013,2,1,0,Monday,0,2013-02,3165371.9,3135064.43,2598178.48,2541396.04,
2013-02-12,3967295.55,3276616.25,690679.3,17.41,2013,2,1,1,Tuesday,0,2013-02,3185101.81,3169983.63,2611826.58,2574625.22,
2013-02-13,3156812.35,2628245.52,528566.83,16.74,2013,2,1,2,Wednesday,0,2013-02,3305636.28,3172621.47,2713136.37,2579650.37,
2013-02-14,3286622.13,2725794.93,560827.2,17.06,2013,2,1,3,Thursday,0,2013-02,3369539.99,3197628.67,2768441.28,2600700.49,
2013-02-15,2860640.37,2293142.09,567498.28,19.84,2013,2,1,4,Friday,0,2013-02,3399894.13,3231323.7,2790877.52,2628951.11,
2013-02-16,3339909.75,2755975.45,583934.3,17.48,2013,2,1,5,Saturday,1,2013-02,3454511.62,3270213.53,2848266.43,2662049.89,
2013-02-17,3433567.61,2907659.44,525908.17,15.32,2013,2,1,6,Sunday,1,2013-02,3462023.31,3314690.8,2859074.76,2705120.69,
2013-02-18,4473211.04,3823113.82,650097.22,14.53,2013,2,1,0,Monday,0,2013-02,3502579.83,3381226.74,2915792.5,2764769.91,
2013-02-19,4318301.23,3421155.04,897146.19,20.78,2013,2,1,1,Tuesday,0,2013-02,3552723.5,3441077.56,2936440.9,2811519.38,
2013-02-20,3392471.04,2787089.48,605381.56,17.84,2013,2,1,2,Wednesday,0,2013-02,3586389.02,3417480.62,2959132.89,2796060.07,
2013-02-21,3412803.18,2676550.95,736252.23,21.57,2013,2,1,3,Thursday,0,2013-02,3604414.89,3413282.92,2952098.04,2791890.1,
2013-02-22,3535377.38,2908690.59,626686.79,17.73,2013,2,1,4,Friday,0,2013-02,3700805.89,3436580.3,3040033.54,2811443.49,
2013-02-23,4286140.45,3439856.85,846283.6,19.74,2013,2,1,5,Saturday,1,2013-02,3835981.7,3495354.16,3137730.88,2856023.43,
2013-02-24,5419232.89,4431878.1,987354.79,18.22,2013,2,1,6,Sunday,1,2013-02,4119648.17,3581892.5,3355476.4,2927977.68,
2013-02-25,9128225.25,7430696.94,1697528.31,18.6,2013,2,1,0,Monday,0,2013-02,4784650.2,3809090.32,3870845.42,3113337.66,
2013-02-26,6762535.71,5653323.87,1109211.84,16.4,2013,2,1,1,Tuesday,0,2013-02,5133826.56,3907212.13,4189726.68,3200987.05,
2013-02-27,5716765.68,4880975.48,835790.2,14.62,2013,2,1,2,Wednesday,0,2013-02,5465868.65,3930813.89,4488853.25,3229179.87,
2013-02-28,4367566.41,3573846.75,793719.66,18.17,2013,2,1,3,Thursday,0,2013-02,5602263.4,3915270.43,4617038.37,3214446.27,
2013-03-01,2693901.21,2256905.73,436995.48,16.22,2013,3,1,4,Friday,0,2013-03,5482052.51,3861857.29,4523926.25,3175853.52,
2013-03-02,279813.94,236576.31,43237.63,15.45,2013,3,1,5,Saturday,1,2013-03,4909720.16,3758561.77,4066314.74,3092678.62,
2013-03-03,1959484.08,1505793.8,453690.28,23.15,2013,3,1,6,Sunday,1,2013-03,4415470.33,3688085.31,3648302.7,3033229.53,
2013-03-04,1412869.43,1130489.5,282379.93,19.99,2013,3,1,0,Monday,0,2013-03,3313276.64,3656781.96,2748273.06,3007071.31,
2013-03-05,2440470.72,1954056.55,486414.17,19.93,2013,3,1,1,Tuesday,0,2013-03,2695838.78,3646690.16,2219806.3,2995741.19,
2013-03-06,3247761.18,2622451.1,625310.08,19.25,2013,3,1,2,Wednesday,0,2013-03,2343123.85,3634979.4,1897159.96,2983604.46,
2013-03-07,4017685.67,3191424.08,826261.59,20.57,2013,3,1,3,Thursday,0,2013-03,2293140.89,3641262.71,1842528.15,2983949.28,
2013-03-08,3622255.55,2838056.23,784199.32,21.65,2013,3,1,4,Friday,0,2013-03,2425762.94,3684902.2,1925549.65,3014581.92,
2013-03-09,3263371.09,2560913.71,702457.38,21.53,2013,3,1,5,Saturday,1,2013-03,2851985.39,3699038.03,2257597.85,3021990.36,
2013-03-10,3510986.19,2877727.07,633259.12,18.04,2013,3,1,6,Sunday,1,2013-03,3073628.55,3727798.85,2453588.32,3046711.65,
2013-03-11,3242639.13,2568418.97,674220.16,20.79,2013,3,1,0,Monday,0,2013-03,3335024.22,3737300.58,2659006.82,3053850.51,
2013-03-12,3660190.99,2853606.73,806584.26,22.04,2013,3,1,1,Tuesday,0,2013-03,3509269.97,3746607.42,2787513.98,3054570.7,
2013-03-13,4335373.37,3463021.54,872351.83,20.12,2013,3,1,2,Wednesday,0,2013-03,3664643.14,3751476.02,2907595.48,3055801.76,
2013-03-14,6692797.3,5359353.2,1333444.1,19.92,2013,3,1,3,Thursday,0,2013-03,4046801.95,3842326.08,3217299.64,3125226.33,
2013-03-15,5330057.69,4206775.58,1123282.11,21.07,2013,3,1,4,Friday,0,2013-03,4290773.68,3914767.59,3412830.97,3177844.0,
2013-03-16,3591734.21,2762570.88,829163.33,23.09,2013,3,1,5,Saturday,1,2013-03,4337682.7,3924937.99,3441639.14,3179069.86,
2013-03-17,4401297.64,3565497.63,835800.01,18.99,2013,3,1,6,Sunday,1,2013-03,4464870.05,3976293.23,3539892.08,3221481.71,
2013-03-18,4567013.37,3743618.37,823395.0,18.03,2013,3,1,0,Monday,0,2013-03,4654066.37,4017196.69,3707777.7,3254403.14,
2013-03-19,4645433.62,3929520.42,715913.2,15.41,2013,3,1,1,Tuesday,0,2013-03,4794815.31,4057592.22,3861479.66,3288465.18,
2013-03-20,4992105.19,4308112.41,683992.78,13.7,2013,3,1,2,Wednesday,0,2013-03,4888634.15,4074888.69,3982206.93,3304631.8,
2013-03-21,7355693.45,6496769.78,858923.67,11.68,2013,3,1,3,Thursday,0,2013-03,4983333.6,4176135.1,4144695.01,3407152.29,
2013-03-22,6603332.26,6021167.98,582164.28,8.82,2013,3,1,4,Friday,0,2013-03,5165229.96,4283163.81,4403893.92,3514954.9,
2013-03-23,6009508.61,5393148.03,616360.58,10.26,2013,3,1,5,Saturday,1,2013-03,5510626.31,4369720.66,4779690.66,3605508.14,
2013-03-24,5088153.2,4610104.28,478048.92,9.4,2013,3,1,6,Sunday,1,2013-03,5608748.53,4421479.85,4928920.18,3662221.93,
2013-03-25,4694308.82,4169990.65,524318.17,11.17,2013,3,1,0,Monday,0,2013-03,5626933.59,4435085.46,4989830.51,3686559.72,
2013-03-26,5731432.22,5192620.7,538811.52,9.4,2013,3,1,1,Tuesday,0,2013-03,5782076.25,4445492.11,5170273.4,3711917.81,
2013-03-27,6872130.59,6081507.57,790623.02,11.5,2013,3,1,2,Wednesday,0,2013-03,6050651.31,4370288.95,5423615.57,3666944.83,
2013-03-28,8099154.93,7239463.63,859691.3,10.61,2013,3,1,3,Thursday,0,2013-03,6156860.09,4414842.92,5529714.69,3719816.16,
2013-03-29,8381683.44,7644413.84,737269.6,8.8,2013,3,1,4,Friday,0,2013-03,6410910.26,4503673.52,5761606.96,3811930.77,
2013-03-30,11636994.38,10600188.31,1036806.07,8.91,2013,3,1,5,Saturday,1,2013-03,7214836.8,4745987.78,6505469.85,4046142.15,
2013-03-31,9455023.8,8513517.85,941505.95,9.96,2013,3,1,6,Sunday,1,2013-03,7838675.45,4971358.54,7063100.36,4254695.89,
2013-04-01,10313848.23,9188774.52,1125073.71,10.91,2013,4,2,0,Monday,0,2013-04,8641466.8,5305826.34,7780069.49,4553102.5,
2013-04-02,8250013.05,7374699.1,875313.95,10.61,2013,4,2,1,Tuesday,0,2013-04,9001264.06,5515510.64,8091794.97,4748732.67,
2013-04-03,8740749.51,7769943.74,970805.77,11.11,2013,4,2,2,Wednesday,0,2013-04,9268209.62,5759773.31,8333000.14,4970047.81,
2013-04-04,4270660.8,3779960.51,490700.29,11.49,2013,4,2,3,Thursday,0,2013-04,8721281.89,5820779.65,7838785.41,5030911.28,
2013-04-05,3073716.42,2637291.44,436424.98,14.2,2013,4,2,4,Friday,0,2013-04,7963000.88,5814978.16,7123482.21,5031405.96,
2013-04-06,3663196.56,3221790.63,441405.93,12.05,2013,4,2,5,Saturday,1,2013-04,6823886.91,5803161.85,6069425.4,5032418.18,
2013-04-07,2924734.26,2598895.09,325839.17,11.14,2013,4,2,6,Sunday,1,2013-04,5890988.4,5779911.14,5224479.29,5024446.14,
2013-04-08,4670874.28,4351446.44,319427.84,6.84,2013,4,2,0,Monday,0,2013-04,5084849.27,5826827.92,4533432.42,5084130.56,
2013-04-09,4293257.18,3845242.09,448015.09,10.44,2013,4,2,1,Tuesday,0,2013-04,4519598.43,5852903.62,4029224.28,5116381.06,
2013-04-10,6011834.78,5327749.04,684085.74,11.38,2013,4,2,2,Wednesday,0,2013-04,4129753.47,5945210.14,3680339.32,5208358.73,
2013-04-11,4244755.76,3794688.65,450067.11,10.6,2013,4,2,3,Thursday,0,2013-04,4126052.75,5964695.63,3682443.34,5239728.13,
2013-04-12,4282161.81,3850989.97,431171.84,10.07,2013,4,2,4,Friday,0,2013-04,4298687.8,5962921.91,3855828.84,5252660.41,
2013-04-13,5214391.75,4691901.42,522490.33,10.02,2013,4,2,5,Saturday,1,2013-04,4520287.12,5913641.73,4065844.67,5230412.02,
2013-04-14,4506492.03,3873550.82,632941.21,14.05,2013,4,2,6,Sunday,1,2013-04,4746252.51,5886189.54,4247938.35,5219304.53,
2013-04-15,5167610.5,4514315.72,653294.78,12.64,2013,4,2,0,Monday,0,2013-04,4817214.83,5938718.75,4271205.39,5277696.02,
2013-04-16,5887221.88,4755791.57,1131430.31,19.22,2013,4,2,1,Tuesday,0,2013-04,5044924.07,5988249.56,4401283.88,5317372.49,
2013-04-17,8104639.53,6617328.78,1487310.75,18.35,2013,4,2,2,Wednesday,0,2013-04,5343896.18,6106170.43,4585509.56,5413162.83,
2013-04-18,6536742.64,5253454.75,1283287.89,19.63,2013,4,2,3,Thursday,0,2013-04,5671322.88,6169214.06,4793904.72,5457293.98,
2013-04-19,5871312.85,4657092.08,1214220.77,20.68,2013,4,2,4,Friday,0,2013-04,5898344.45,6198520.98,4909062.16,5468926.63,
2013-04-20,6012115.71,4722140.67,1289975.04,21.46,2013,4,2,5,Saturday,1,2013-04,6012305.02,6153735.06,4913382.06,5409772.33,
2013-04-21,6323547.99,5021941.78,1301606.21,20.58,2013,4,2,6,Sunday,1,2013-04,6271884.44,6144408.92,5077437.91,5376464.79,
2013-04-22,7292352.56,5866886.82,1425465.74,19.55,2013,4,2,0,Monday,0,2013-04,6575419.02,6187170.38,5270662.35,5392256.08,
2013-04-23,8757473.08,6907927.03,1849546.05,21.12,2013,4,2,1,Tuesday,0,2013-04,6985454.91,6309481.04,5578110.27,5468850.17,
2013-04-24,9358565.61,7286897.36,2071668.25,22.14,2013,4,2,2,Wednesday,0,2013-04,7164587.21,6464956.27,5673762.93,5572747.06,
2013-04-25,9127283.0,7206948.14,1920334.86,21.04,2013,4,2,3,Thursday,0,2013-04,7534664.4,6578151.3,5952833.41,5639891.31,
2013-04-26,6156392.84,4860244.05,1296148.79,21.05,2013,4,2,4,Friday,0,2013-04,7575390.11,6554293.37,5981855.12,5599182.53,
2013-04-27,6420235.09,5103697.51,1316537.58,20.51,2013,4,2,5,Saturday,1,2013-04,7633692.88,6498329.38,6036363.24,5527990.32,
2013-04-28,9099343.31,7234100.22,1865243.09,20.5,2013,4,2,6,Sunday,1,2013-04,8030235.07,6522251.37,6352385.88,5514313.2,
2013-04-29,13160942.22,10423989.71,2736952.51,20.8,2013,4,2,0,Monday,0,2013-04,8868605.02,6573049.63,7003400.57,5508439.92,
2013-04-30,11190466.86,8842281.65,2348185.21,20.98,2013,4,2,1,Tuesday,0,2013-04,9216175.56,6630897.74,7279736.95,5519398.71,
2013-05-01,13051232.31,10395426.51,2655805.8,20.35,2013,5,2,2,Wednesday,0,2013-05,9743699.38,6722143.87,7723812.54,5559620.44,
2013-05-02,11179665.29,8989067.99,2190597.3,19.59,2013,5,2,3,Thursday,0,2013-05,10036896.85,6819798.95,7978401.09,5613432.74,
2013-05-03,8173550.12,6507576.59,1665973.53,20.38,2013,5,2,4,Friday,0,2013-05,10325062.17,6800892.3,8213734.31,5571353.83,
2013-05-04,3225175.57,2586608.79,638566.78,19.8,2013,5,2,5,Saturday,1,2013-05,9868625.1,6766042.79,7854150.21,5531575.44,
2013-05-05,3906711.0,3268319.42,638391.58,16.34,2013,5,2,6,Sunday,1,2013-05,9126820.48,6793809.28,7287610.09,5552609.71,
2013-05-06,4311626.38,3384442.35,927184.03,21.5,2013,5,2,0,Monday,0,2013-05,7862632.5,6815423.61,6281960.47,5558031.43,
2013-05-07,3763332.37,3079887.85,683444.52,18.16,2013,5,2,1,Tuesday,0,2013-05,6801613.29,6843376.88,5458761.36,5574064.53,
2013-05-08,5458168.5,4267785.48,1190383.02,21.81,2013,5,2,2,Wednesday,0,2013-05,5716889.89,6869620.02,4583384.07,5571275.83,
2013-05-09,5815611.07,4647084.74,1168526.33,20.09,2013,5,2,3,Thursday,0,2013-05,4950596.43,6920365.15,3963100.75,5598003.92,
2013-05-10,4248246.45,3392369.6,855876.85,20.15,2013,5,2,4,Friday,0,2013-05,4389838.76,6861578.87,3518071.18,5533491.27,
2013-05-11,4388803.6,3347274.34,1041529.26,23.73,2013,5,2,5,Saturday,1,2013-05,4556071.34,6866380.46,3626737.68,5518577.46,
2013-05-12,4298069.68,3423974.02,874095.66,20.34,2013,5,2,6,Sunday,1,2013-05,4611979.72,6866910.73,3648974.05,5504343.59,
2013-05-13,4663488.62,3677688.54,985800.08,21.14,2013,5,2,0,Monday,0,2013-05,4662245.76,6848547.29,3690866.37,5470536.5,
2013-05-14,5622176.45,4515976.68,1106199.77,19.68,2013,5,2,1,Tuesday,0,2013-05,4927794.91,6885736.77,3896021.91,5491950.69,
2013-05-15,6416011.44,5136196.06,1279815.38,19.95,2013,5,2,2,Wednesday,0,2013-05,5064629.62,6927350.13,4020080.57,5512680.04,
2013-05-16,7727680.05,6101584.58,1626095.47,21.04,2013,5,2,3,Thursday,0,2013-05,5337782.33,6988698.74,4227866.26,5557539.8,
2013-05-17,6520355.77,5213542.1,1306813.67,20.04,2013,5,2,4,Friday,0,2013-05,5662369.37,6935889.28,4488033.76,5510746.91,
2013-05-18,5126131.05,4165368.61,960762.44,18.74,2013,5,2,5,Saturday,1,2013-05,5767701.87,6888868.89,4604904.37,5474477.38,
2013-05-19,5417543.03,4323889.4,1093653.63,20.19,2013,5,2,6,Sunday,1,2013-05,5927626.63,6873743.23,4733463.71,5463370.62,
2013-05-20,5837064.06,4872375.63,964688.43,16.53,2013,5,2,0,Monday,0,2013-05,6095280.26,6867908.18,4904133.29,5468378.45,
2013-05-21,5156527.79,4086850.49,1069677.3,20.74,2013,5,2,1,Tuesday,0,2013-05,6028759.03,6829007.51,4842829.55,5437208.74,
2013-05-22,6977473.78,5617374.39,1360099.39,19.49,2013,5,2,2,Wednesday,0,2013-05,6108967.93,6818511.55,4911569.31,5428891.66,
2013-05-23,9166919.02,7150676.62,2016242.4,21.99,2013,5,2,3,Thursday,0,2013-05,6314573.5,6832159.74,5061439.61,5436983.31,
2013-05-24,6670030.19,5242528.96,1427501.23,21.4,2013,5,2,4,Friday,0,2013-05,6335955.56,6742541.9,5065580.59,5368837.7,
2013-05-25,5054594.94,3916382.21,1138212.73,22.52,2013,5,2,5,Saturday,1,2013-05,6325736.12,6606785.63,5030011.1,5259152.17,
2013-05-26,3649585.05,2889501.26,760083.79,20.83,2013,5,2,6,Sunday,1,2013-05,6073170.69,6523225.37,4825098.51,5193460.74,
2013-05-27,4403026.04,3471897.02,931129.02,21.15,2013,5,2,0,Monday,0,2013-05,5868308.12,6455985.07,4625030.14,5139067.39,
2013-05-28,6274027.61,4977411.59,1296616.02,20.67,2013,5,2,1,Tuesday,0,2013-05,6027950.95,6361807.88,4752253.15,5063844.44,
2013-05-29,7359639.59,5841803.19,1517836.4,20.62,2013,5,2,2,Wednesday,0,2013-05,6082546.06,6168431.12,4784314.41,4911104.89,
2013-05-30,12828293.48,10036927.65,2791365.83,21.76,2013,5,2,3,Thursday,0,2013-05,6605599.56,6223025.34,5196635.98,4950926.42,
2013-05-31,13809349.18,11231361.14,2577988.04,18.67,2013,5,2,4,Friday,0,2013-05,7625502.27,6248295.91,6052183.44,4978790.91,
2013-06-01,13162597.88,10314262.16,2848335.72,21.64,2013,6,2,5,Saturday,1,2013-06,8783788.4,6314393.66,6966166.29,5022964.05,
2013-06-02,12079925.72,9610953.04,2468972.68,20.44,2013,6,2,6,Sunday,1,2013-06,9988122.79,6444606.18,7926373.68,5126409.93,
2013-06-03,9411997.25,7525850.2,1886147.05,20.04,2013,6,2,0,Monday,0,2013-06,10703690.1,6650833.57,8505509.85,5291051.31,
2013-06-04,5397308.75,4297393.33,1099915.42,20.38,2013,6,2,1,Tuesday,0,2013-06,10578444.55,6700520.16,8408364.39,5325353.77,
2013-06-05,6860958.96,5505167.85,1355791.11,19.76,2013,6,2,2,Wednesday,0,2013-06,10507204.46,6785497.91,8360273.62,5396044.62,
2013-06-06,5692902.11,4632206.37,1060695.74,18.63,2013,6,2,3,Thursday,0,2013-06,9487862.84,6849816.9,7588170.58,5447788.58,
2013-06-07,3843507.28,2986865.05,856642.23,22.29,2013,6,2,4,Friday,0,2013-06,8064171.14,6795994.86,6410385.43,5405091.23,
2013-06-08,3646959.35,2897196.14,749763.21,20.56,2013,6,2,5,Saturday,1,2013-06,6704794.2,6723706.47,5350804.57,5346761.61,
2013-06-09,3880132.51,3070545.08,809587.43,20.86,2013,6,2,6,Sunday,1,2013-06,5533395.17,6711436.01,4416460.57,5336034.12,
2013-06-10,4476887.83,3582347.82,894540.01,19.98,2013,6,2,0,Monday,0,2013-06,4828379.54,6714372.15,3853103.09,5343869.91,
2013-06-11,5003847.86,3903592.44,1100255.42,21.99,2013,6,2,1,Tuesday,0,2013-06,4772170.84,6737898.09,3796845.82,5359857.19,
2013-06-12,7209020.15,5796177.46,1412842.69,19.6,2013,6,2,2,Wednesday,0,2013-06,4821893.87,6822749.14,3838418.62,5430473.48,
2013-06-13,6845836.24,5559998.61,1285837.63,18.78,2013,6,2,3,Thursday,0,2013-06,4986598.75,6863537.8,3970960.37,5465274.22,
2013-06-14,4871516.57,3975403.65,896112.92,18.39,2013,6,2,4,Friday,0,2013-06,5133457.22,6812054.64,4112180.17,5426581.13,
2013-06-15,5166292.57,4029821.84,1136470.73,22.0,2013,6,2,5,Saturday,1,2013-06,5350504.82,6726675.05,4273983.84,5357522.38,
2013-06-16,5794009.15,4551326.63,1242682.52,21.45,2013,6,2,6,Sunday,1,2013-06,5623915.77,6702463.5,4485524.06,5335448.53,
2013-06-17,5795298.96,4637293.92,1158005.04,19.98,2013,6,2,0,Monday,0,2013-06,5812260.21,6724769.1,4636230.65,5351179.37,
2013-06-18,6632615.61,5459331.17,1173284.44,17.69,2013,6,2,1,Tuesday,0,2013-06,6044941.32,6765271.52,4858479.04,5389027.43,
2013-06-19,7437341.02,6031157.35,1406183.67,18.91,2013,6,2,2,Wednesday,0,2013-06,6077558.59,6818614.08,4892047.6,5427653.49,
2013-06-20,7078652.68,5515676.8,1562975.88,22.08,2013,6,2,3,Thursday,0,2013-06,6110818.08,6882684.91,4885715.91,5475281.03,
2013-06-21,5526354.45,4396745.86,1129608.59,20.44,2013,6,2,4,Friday,0,2013-06,6204366.35,6834314.27,4945907.65,5434593.41,
2013-06-22,5117274.96,4111300.17,1005974.79,19.66,2013,6,2,5,Saturday,1,2013-06,6197363.83,6699326.13,4957547.41,5333280.87,
2013-06-23,5844565.63,4855247.11,989318.52,16.93,2013,6,2,6,Sunday,1,2013-06,6204586.19,6671810.65,5000964.63,5320371.47,
2013-06-24,5243774.5,4800223.91,443550.59,8.46,2013,6,2,0,Monday,0,2013-06,6125796.98,6678116.63,5024240.34,5349832.86,
2013-06-25,6728887.1,6142934.34,585952.76,8.71,2013,6,2,1,Tuesday,0,2013-06,6139550.05,6780760.03,5121897.93,5458280.63,
2013-06-26,8817278.13,8290194.65,527083.48,5.98,2013,6,2,2,Wednesday,0,2013-06,6336683.92,6927901.77,5444617.55,5618890.55,
2013-06-27,7748199.74,7462815.86,285383.88,3.68,2013,6,2,3,Thursday,0,2013-06,6432333.5,6977040.84,5722780.27,5701737.36,
2013-06-28,6285354.21,6043485.1,241869.11,3.85,2013,6,2,4,Friday,0,2013-06,6540762.04,6941231.33,5958028.73,5708460.09,
2013-06-29,9546012.78,9167617.84,378394.94,3.96,2013,6,2,5,Saturday,1,2013-06,7173438.87,6831821.97,6680359.83,5679483.1,
2013-06-30,7372318.59,7149429.97,222888.62,3.02,2013,6,2,6,Sunday,1,2013-06,7391689.29,6617254.28,7008100.24,5543418.72,
2013-07-01,6359864.53,6248239.94,111624.59,1.76,2013,7,3,0,Monday,0,2013-07,7551130.73,6390496.51,7214959.67,5407884.65,
2013-07-02,7209130.33,6927420.38,281709.95,3.91,2013,7,3,1,Tuesday,0,2013-07,7619736.9,6228136.66,7327029.11,5318433.56,
2013-07-03,8038680.63,7869401.17,169279.46,2.11,2013,7,3,2,Wednesday,0,2013-07,7508508.69,6182359.44,7266915.75,5329885.26,
