snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month,product_price,product_cogs,inventory_value_retail,inventory_value_cost,inventory_health
2014-10-31,8,22,7,7,0,94.3,1.0,0,1,0,0.2414,DragonWear MA-08,Casual,All-weather,2014,10,5353.448367952522,3709.404374154303,117775.86,81606.9,Overstock
2014-11-30,8,23,5,4,0,172.5,1.0,0,1,0,0.1481,DragonWear MA-08,Casual,All-weather,2014,11,5353.448367952522,3709.404374154303,123129.31,85316.3,Overstock
2014-12-31,8,24,7,6,2,120.0,0.9333,1,1,0,0.2,DragonWear MA-08,Casual,All-weather,2014,12,5353.448367952522,3709.404374154303,128482.76,89025.7,Stockout
2015-01-31,8,24,2,2,0,360.0,1.0,0,1,0,0.0769,DragonWear MA-08,Casual,All-weather,2015,1,5353.448367952522,3709.404374154303,128482.76,89025.7,Overstock
2015-02-28,8,24,4,4,1,180.0,0.9667,1,1,0,0.1429,DragonWear MA-08,Casual,All-weather,2015,2,5353.448367952522,3709.404374154303,128482.76,89025.7,Stockout
2015-03-31,8,24,3,3,1,240.0,0.9667,1,1,0,0.1111,DragonWear MA-08,Casual,All-weather,2015,3,5353.448367952522,3709.404374154303,128482.76,89025.7,Stockout
2015-04-30,8,26,11,9,1,86.7,0.9667,1,0,0,0.2571,DragonWear MA-08,Casual,All-weather,2015,4,5353.448367952522,3709.404374154303,139189.66,96444.51,Stockout
2015-05-31,8,28,10,8,2,105.0,0.9333,1,1,0,0.2222,DragonWear MA-08,Casual,All-weather,2015,5,5353.448367952522,3709.404374154303,149896.55,103863.32,Stockout
2015-06-30,8,29,6,5,2,174.0,0.9333,1,1,0,0.1471,DragonWear MA-08,Casual,All-weather,2015,6,5353.448367952522,3709.404374154303,155250.0,107572.73,Stockout
2015-07-31,8,29,2,2,1,435.0,0.9667,1,1,0,0.0645,DragonWear MA-08,Casual,All-weather,2015,7,5353.448367952522,3709.404374154303,155250.0,107572.73,Stockout
2015-08-31,8,29,3,3,1,290.0,0.9667,1,1,0,0.0938,DragonWear MA-08,Casual,All-weather,2015,8,5353.448367952522,3709.404374154303,155250.0,107572.73,Stockout
2015-09-30,8,29,3,3,1,290.0,0.9667,1,1,0,0.0938,DragonWear MA-08,Casual,All-weather,2015,9,5353.448367952522,3709.404374154303,155250.0,107572.73,Stockout
2015-10-31,8,29,1,1,2,870.0,0.9333,1,1,0,0.0333,DragonWear MA-08,Casual,All-weather,2015,10,5353.448367952522,3709.404374154303,155250.0,107572.73,Stockout
2015-11-30,8,30,8,7,1,128.6,0.9667,1,1,0,0.1892,DragonWear MA-08,Casual,All-weather,2015,11,5353.448367952522,3709.404374154303,160603.45,111282.13,Stockout
2015-12-31,8,30,7,7,2,128.6,0.9333,1,1,0,0.1892,DragonWear MA-08,Casual,All-weather,2015,12,5353.448367952522,3709.404374154303,160603.45,111282.13,Stockout
2016-01-31,8,30,3,3,1,300.0,0.9667,1,1,0,0.0909,DragonWear MA-08,Casual,All-weather,2016,1,5353.448367952522,3709.404374154303,160603.45,111282.13,Stockout
2016-02-29,8,30,4,4,0,225.0,1.0,0,1,0,0.1176,DragonWear MA-08,Casual,All-weather,2016,2,5353.448367952522,3709.404374154303,160603.45,111282.13,Overstock
2016-03-31,8,33,19,16,1,61.9,0.9667,1,0,0,0.3265,DragonWear MA-08,Casual,All-weather,2016,3,5353.448367952522,3709.404374154303,176663.8,122410.34,Stockout
2016-04-30,8,40,33,26,0,46.2,1.0,0,0,0,0.3939,DragonWear MA-08,Casual,All-weather,2016,4,5353.448367952522,3709.404374154303,214137.93,148376.17,Healthy
2016-05-31,8,42,16,14,0,90.0,1.0,0,0,0,0.25,DragonWear MA-08,Casual,All-weather,2016,5,5353.448367952522,3709.404374154303,224844.83,155794.98,Healthy
2016-06-30,8,45,22,19,2,71.1,0.9333,1,0,0,0.2969,DragonWear MA-08,Casual,All-weather,2016,6,5353.448367952522,3709.404374154303,240905.18,166923.2,Stockout
2016-07-31,8,47,22,20,2,70.5,0.9333,1,0,0,0.2985,DragonWear MA-08,Casual,All-weather,2016,7,5353.448367952522,3709.404374154303,251612.07,174342.01,Stockout
2016-08-31,8,48,9,8,0,180.0,1.0,0,1,0,0.1429,DragonWear MA-08,Casual,All-weather,2016,8,5353.448367952522,3709.404374154303,256965.52,178051.41,Overstock
2016-09-30,8,49,9,8,0,183.8,1.0,0,1,0,0.1404,DragonWear MA-08,Casual,All-weather,2016,9,5353.448367952522,3709.404374154303,262318.97,181760.81,Overstock
2016-10-31,8,50,9,8,0,187.5,1.0,0,1,0,0.1379,DragonWear MA-08,Casual,All-weather,2016,10,5353.448367952522,3709.404374154303,267672.42,185470.22,Overstock
2016-11-30,8,51,10,9,1,170.0,0.9667,1,1,0,0.15,DragonWear MA-08,Casual,All-weather,2016,11,5353.448367952522,3709.404374154303,273025.87,189179.62,Stockout
2016-12-31,8,52,7,6,2,260.0,0.9333,1,1,0,0.1034,DragonWear MA-08,Casual,All-weather,2016,12,5353.448367952522,3709.404374154303,278379.32,192889.03,Stockout
2017-01-31,8,52,6,6,0,260.0,1.0,0,1,0,0.1034,DragonWear MA-08,Casual,All-weather,2017,1,5353.448367952522,3709.404374154303,278379.32,192889.03,Overstock
2017-02-28,8,52,4,4,1,390.0,0.9667,1,1,0,0.0714,DragonWear MA-08,Casual,All-weather,2017,2,5353.448367952522,3709.404374154303,278379.32,192889.03,Stockout
2017-03-31,8,52,8,8,2,195.0,0.9333,1,1,0,0.1333,DragonWear MA-08,Casual,All-weather,2017,3,5353.448367952522,3709.404374154303,278379.32,192889.03,Stockout
2017-04-30,8,57,26,21,2,81.4,0.9333,1,0,0,0.2692,DragonWear MA-08,Casual,All-weather,2017,4,5353.448367952522,3709.404374154303,305146.56,211436.05,Stockout
2017-05-31,8,63,31,25,2,75.6,0.9333,1,0,0,0.2841,DragonWear MA-08,Casual,All-weather,2017,5,5353.448367952522,3709.404374154303,337267.25,233692.48,Stockout
2017-06-30,8,68,29,24,1,85.0,0.9667,1,0,0,0.2609,DragonWear MA-08,Casual,All-weather,2017,6,5353.448367952522,3709.404374154303,364034.49,252239.5,Stockout
2017-07-31,8,68,3,3,0,680.0,1.0,0,1,0,0.0423,DragonWear MA-08,Casual,All-weather,2017,7,5353.448367952522,3709.404374154303,364034.49,252239.5,Overstock
2017-08-31,8,69,7,6,0,345.0,1.0,0,1,0,0.08,DragonWear MA-08,Casual,All-weather,2017,8,5353.448367952522,3709.404374154303,369387.94,255948.9,Overstock
2017-09-30,8,69,2,2,2,1035.0,0.9333,1,1,0,0.0282,DragonWear MA-08,Casual,All-weather,2017,9,5353.448367952522,3709.404374154303,369387.94,255948.9,Stockout
2017-10-31,8,70,9,8,0,262.5,1.0,0,1,0,0.1026,DragonWear MA-08,Casual,All-weather,2017,10,5353.448367952522,3709.404374154303,374741.39,259658.31,Overstock
2017-11-30,8,70,5,5,0,420.0,1.0,0,1,0,0.0667,DragonWear MA-08,Casual,All-weather,2017,11,5353.448367952522,3709.404374154303,374741.39,259658.31,Overstock
2017-12-31,8,70,5,5,1,420.0,0.9667,1,1,0,0.0667,DragonWear MA-08,Casual,All-weather,2017,12,5353.448367952522,3709.404374154303,374741.39,259658.31,Stockout
2018-01-31,8,70,2,2,0,1050.0,1.0,0,1,0,0.0278,DragonWear MA-08,Casual,All-weather,2018,1,5353.448367952522,3709.404374154303,374741.39,259658.31,Overstock
2018-04-30,8,70,1,1,0,2100.0,1.0,0,1,0,0.0141,DragonWear MA-08,Casual,All-weather,2018,4,5353.448367952522,3709.404374154303,374741.39,259658.31,Overstock
2018-05-31,8,70,1,1,1,2100.0,0.9667,1,1,0,0.0141,DragonWear MA-08,Casual,All-weather,2018,5,5353.448367952522,3709.404374154303,374741.39,259658.31,Stockout
2018-07-31,8,70,1,1,2,2100.0,0.9333,1,1,0,0.0141,DragonWear MA-08,Casual,All-weather,2018,7,5353.448367952522,3709.404374154303,374741.39,259658.31,Stockout
2018-08-31,8,70,7,7,0,300.0,1.0,0,1,0,0.0909,DragonWear MA-08,Casual,All-weather,2018,8,5353.448367952522,3709.404374154303,374741.39,259658.31,Overstock
2018-09-30,8,73,19,16,2,136.9,0.9333,1,1,0,0.1798,DragonWear MA-08,Casual,All-weather,2018,9,5353.448367952522,3709.404374154303,390801.73,270786.52,Stockout
2018-10-31,8,74,11,10,2,222.0,0.9333,1,1,0,0.119,DragonWear MA-08,Casual,All-weather,2018,10,5353.448367952522,3709.404374154303,396155.18,274495.92,Stockout
2018-11-30,8,74,7,7,2,317.1,0.9333,1,1,0,0.0864,DragonWear MA-08,Casual,All-weather,2018,11,5353.448367952522,3709.404374154303,396155.18,274495.92,Stockout
2018-12-31,8,74,5,5,2,444.0,0.9333,1,1,0,0.0633,DragonWear MA-08,Casual,All-weather,2018,12,5353.448367952522,3709.404374154303,396155.18,274495.92,Stockout
2019-01-31,8,74,4,4,0,555.0,1.0,0,1,0,0.0513,DragonWear MA-08,Casual,All-weather,2019,1,5353.448367952522,3709.404374154303,396155.18,274495.92,Overstock
2019-02-28,8,74,4,4,1,555.0,0.9667,1,1,0,0.0513,DragonWear MA-08,Casual,All-weather,2019,2,5353.448367952522,3709.404374154303,396155.18,274495.92,Stockout
2019-03-31,8,75,7,6,2,375.0,0.9333,1,1,0,0.0741,DragonWear MA-08,Casual,All-weather,2019,3,5353.448367952522,3709.404374154303,401508.63,278205.33,Stockout
2019-04-30,8,78,14,11,1,212.7,0.9667,1,1,0,0.1236,DragonWear MA-08,Casual,All-weather,2019,4,5353.448367952522,3709.404374154303,417568.97,289333.54,Stockout
2019-05-31,8,79,11,10,2,237.0,0.9333,1,1,0,0.1124,DragonWear MA-08,Casual,All-weather,2019,5,5353.448367952522,3709.404374154303,422922.42,293042.95,Stockout
2019-06-30,8,80,12,11,0,218.2,1.0,0,1,0,0.1209,DragonWear MA-08,Casual,All-weather,2019,6,5353.448367952522,3709.404374154303,428275.87,296752.35,Overstock
2019-07-31,8,81,10,9,0,270.0,1.0,0,1,0,0.1,DragonWear MA-08,Casual,All-weather,2019,7,5353.448367952522,3709.404374154303,433629.32,300461.75,Overstock
2019-08-31,8,82,6,5,0,492.0,1.0,0,1,0,0.0575,DragonWear MA-08,Casual,All-weather,2019,8,5353.448367952522,3709.404374154303,438982.77,304171.16,Overstock
2019-09-30,8,84,13,11,2,229.1,0.9333,1,1,0,0.1158,DragonWear MA-08,Casual,All-weather,2019,9,5353.448367952522,3709.404374154303,449689.66,311589.97,Stockout
2019-10-31,8,85,9,8,1,318.8,0.9667,1,1,0,0.086,DragonWear MA-08,Casual,All-weather,2019,10,5353.448367952522,3709.404374154303,455043.11,315299.37,Stockout
2019-11-30,8,85,3,3,1,850.0,0.9667,1,1,0,0.0341,DragonWear MA-08,Casual,All-weather,2019,11,5353.448367952522,3709.404374154303,455043.11,315299.37,Stockout
2019-12-31,8,85,1,1,0,2550.0,1.0,0,1,0,0.0116,DragonWear MA-08,Casual,All-weather,2019,12,5353.448367952522,3709.404374154303,455043.11,315299.37,Overstock
2020-01-31,8,85,3,3,2,850.0,0.9333,1,1,0,0.0341,DragonWear MA-08,Casual,All-weather,2020,1,5353.448367952522,3709.404374154303,455043.11,315299.37,Stockout
2020-02-29,8,85,2,2,0,1275.0,1.0,0,1,0,0.023,DragonWear MA-08,Casual,All-weather,2020,2,5353.448367952522,3709.404374154303,455043.11,315299.37,Overstock
2020-03-31,8,85,5,5,2,510.0,0.9333,1,1,0,0.0556,DragonWear MA-08,Casual,All-weather,2020,3,5353.448367952522,3709.404374154303,455043.11,315299.37,Stockout
2020-04-30,8,86,12,11,1,234.5,0.9667,1,1,0,0.1134,DragonWear MA-08,Casual,All-weather,2020,4,5353.448367952522,3709.404374154303,460396.56,319008.78,Stockout
2020-05-31,8,87,13,12,2,217.5,0.9333,1,1,0,0.1212,DragonWear MA-08,Casual,All-weather,2020,5,5353.448367952522,3709.404374154303,465750.01,322718.18,Stockout
2020-06-30,8,88,7,6,1,440.0,0.9667,1,1,0,0.0638,DragonWear MA-08,Casual,All-weather,2020,6,5353.448367952522,3709.404374154303,471103.46,326427.58,Stockout
2020-07-31,8,88,5,5,2,528.0,0.9333,1,1,0,0.0538,DragonWear MA-08,Casual,All-weather,2020,7,5353.448367952522,3709.404374154303,471103.46,326427.58,Stockout
2020-08-31,8,90,10,8,2,337.5,0.9333,1,1,0,0.0816,DragonWear MA-08,Casual,All-weather,2020,8,5353.448367952522,3709.404374154303,481810.35,333846.39,Stockout
2020-09-30,8,90,4,4,1,675.0,0.9667,1,1,0,0.0426,DragonWear MA-08,Casual,All-weather,2020,9,5353.448367952522,3709.404374154303,481810.35,333846.39,Stockout
2020-10-31,8,90,5,5,0,540.0,1.0,0,1,0,0.0526,DragonWear MA-08,Casual,All-weather,2020,10,5353.448367952522,3709.404374154303,481810.35,333846.39,Overstock
2020-11-30,8,90,2,2,0,1350.0,1.0,0,1,0,0.0217,DragonWear MA-08,Casual,All-weather,2020,11,5353.448367952522,3709.404374154303,481810.35,333846.39,Overstock
2020-12-31,8,90,2,2,0,1350.0,1.0,0,1,0,0.0217,DragonWear MA-08,Casual,All-weather,2020,12,5353.448367952522,3709.404374154303,481810.35,333846.39,Overstock
2021-01-31,8,90,3,3,2,900.0,0.9333,1,1,0,0.0323,DragonWear MA-08,Casual,All-weather,2021,1,5353.448367952522,3709.404374154303,481810.35,333846.39,Stockout
2021-02-28,8,91,6,5,0,546.0,1.0,0,1,0,0.0521,DragonWear MA-08,Casual,All-weather,2021,2,5353.448367952522,3709.404374154303,487163.8,337555.8,Overstock
2021-03-31,8,92,6,5,2,552.0,0.9333,1,1,0,0.0515,DragonWear MA-08,Casual,All-weather,2021,3,5353.448367952522,3709.404374154303,492517.25,341265.2,Stockout
2021-04-30,8,93,10,9,0,310.0,1.0,0,1,0,0.0882,DragonWear MA-08,Casual,All-weather,2021,4,5353.448367952522,3709.404374154303,497870.7,344974.61,Overstock
2021-05-31,8,95,9,7,2,407.1,0.9333,1,1,0,0.0686,DragonWear MA-08,Casual,All-weather,2021,5,5353.448367952522,3709.404374154303,508577.59,352393.42,Stockout
2021-06-30,8,95,2,2,0,1425.0,1.0,0,1,0,0.0206,DragonWear MA-08,Casual,All-weather,2021,6,5353.448367952522,3709.404374154303,508577.59,352393.42,Overstock
2021-07-31,8,95,4,4,2,712.5,0.9333,1,1,0,0.0404,DragonWear MA-08,Casual,All-weather,2021,7,5353.448367952522,3709.404374154303,508577.59,352393.42,Stockout
2021-08-31,8,95,8,8,2,356.2,0.9333,1,1,0,0.0777,DragonWear MA-08,Casual,All-weather,2021,8,5353.448367952522,3709.404374154303,508577.59,352393.42,Stockout
2021-10-31,8,95,4,4,2,712.5,0.9333,1,1,0,0.0404,DragonWear MA-08,Casual,All-weather,2021,10,5353.448367952522,3709.404374154303,508577.59,352393.42,Stockout
2021-11-30,8,95,3,3,2,950.0,0.9333,1,1,0,0.0306,DragonWear MA-08,Casual,All-weather,2021,11,5353.448367952522,3709.404374154303,508577.59,352393.42,Stockout
2021-12-31,8,95,3,3,2,950.0,0.9333,1,1,0,0.0306,DragonWear MA-08,Casual,All-weather,2021,12,5353.448367952522,3709.404374154303,508577.59,352393.42,Stockout
2022-01-31,8,95,3,3,0,950.0,1.0,0,1,0,0.0306,DragonWear MA-08,Casual,All-weather,2022,1,5353.448367952522,3709.404374154303,508577.59,352393.42,Overstock
2022-02-28,8,95,4,4,0,712.5,1.0,0,1,0,0.0404,DragonWear MA-08,Casual,All-weather,2022,2,5353.448367952522,3709.404374154303,508577.59,352393.42,Overstock
2022-03-31,8,96,8,7,1,411.4,0.9667,1,1,0,0.068,DragonWear MA-08,Casual,All-weather,2022,3,5353.448367952522,3709.404374154303,513931.04,356102.82,Stockout
2022-04-30,8,98,9,7,1,420.0,0.9667,1,1,0,0.0667,DragonWear MA-08,Casual,All-weather,2022,4,5353.448367952522,3709.404374154303,524637.94,363521.63,Stockout
2022-05-31,8,99,11,10,1,297.0,0.9667,1,1,0,0.0917,DragonWear MA-08,Casual,All-weather,2022,5,5353.448367952522,3709.404374154303,529991.39,367231.03,Stockout
2022-06-30,8,101,12,10,2,303.0,0.9333,1,1,0,0.0901,DragonWear MA-08,Casual,All-weather,2022,6,5353.448367952522,3709.404374154303,540698.29,374649.84,Stockout
2022-07-31,8,101,5,5,0,606.0,1.0,0,1,0,0.0472,DragonWear MA-08,Casual,All-weather,2022,7,5353.448367952522,3709.404374154303,540698.29,374649.84,Overstock
2022-08-31,8,101,5,5,2,606.0,0.9333,1,1,0,0.0472,DragonWear MA-08,Casual,All-weather,2022,8,5353.448367952522,3709.404374154303,540698.29,374649.84,Stockout
2022-09-30,8,101,2,2,1,1515.0,0.9667,1,1,0,0.0194,DragonWear MA-08,Casual,All-weather,2022,9,5353.448367952522,3709.404374154303,540698.29,374649.84,Stockout
2022-11-30,8,101,1,1,2,3030.0,0.9333,1,1,0,0.0098,DragonWear MA-08,Casual,All-weather,2022,11,5353.448367952522,3709.404374154303,540698.29,374649.84,Stockout
2022-12-31,8,101,1,1,2,3030.0,0.9333,1,1,0,0.0098,DragonWear MA-08,Casual,All-weather,2022,12,5353.448367952522,3709.404374154303,540698.29,374649.84,Stockout
2018-08-31,9,19,7,6,1,95.0,0.9667,1,1,0,0.24,DragonWear MA-09,Casual,All-weather,2018,8,7077.195950704225,5879.0266762500005,134466.72,111701.51,Stockout
2018-09-30,9,21,21,19,1,33.2,0.9667,1,0,0,0.475,DragonWear MA-09,Casual,All-weather,2018,9,7077.195950704225,5879.0266762500005,148621.11,123459.56,Stockout
2018-10-31,9,26,29,24,3,32.5,0.9,1,0,0,0.48,DragonWear MA-09,Casual,All-weather,2018,10,7077.195950704225,5879.0266762500005,184007.09,152854.69,Stockout
2018-11-30,9,27,6,5,1,162.0,0.9667,1,1,0,0.1562,DragonWear MA-09,Casual,All-weather,2018,11,7077.195950704225,5879.0266762500005,191084.29,158733.72,Stockout
2018-12-31,9,27,6,6,2,135.0,0.9333,1,1,0,0.1818,DragonWear MA-09,Casual,All-weather,2018,12,7077.195950704225,5879.0266762500005,191084.29,158733.72,Stockout
2019-01-31,9,29,11,9,0,96.7,1.0,0,1,0,0.2368,DragonWear MA-09,Casual,All-weather,2019,1,7077.195950704225,5879.0266762500005,205238.68,170491.77,Overstock
2019-02-28,9,31,10,8,2,116.2,0.9333,1,1,0,0.2051,DragonWear MA-09,Casual,All-weather,2019,2,7077.195950704225,5879.0266762500005,219393.07,182249.83,Stockout
2019-03-31,9,32,12,11,1,87.3,0.9667,1,0,0,0.2558,DragonWear MA-09,Casual,All-weather,2019,3,7077.195950704225,5879.0266762500005,226470.27,188128.85,Stockout
2019-04-30,9,35,16,13,1,80.8,0.9667,1,0,0,0.2708,DragonWear MA-09,Casual,All-weather,2019,4,7077.195950704225,5879.0266762500005,247701.86,205765.93,Stockout
2019-05-31,9,36,13,12,0,90.0,1.0,0,0,0,0.25,DragonWear MA-09,Casual,All-weather,2019,5,7077.195950704225,5879.0266762500005,254779.05,211644.96,Healthy
2019-06-30,9,39,16,13,2,90.0,0.9333,1,0,0,0.25,DragonWear MA-09,Casual,All-weather,2019,6,7077.195950704225,5879.0266762500005,276010.64,229282.04,Stockout
2019-07-31,9,42,19,16,0,78.8,1.0,0,0,0,0.2759,DragonWear MA-09,Casual,All-weather,2019,7,7077.195950704225,5879.0266762500005,297242.23,246919.12,Healthy
2019-08-31,9,43,7,6,0,215.0,1.0,0,1,0,0.1224,DragonWear MA-09,Casual,All-weather,2019,8,7077.195950704225,5879.0266762500005,304319.43,252798.15,Overstock
2019-09-30,9,49,28,22,0,66.8,1.0,0,0,0,0.3099,DragonWear MA-09,Casual,All-weather,2019,9,7077.195950704225,5879.0266762500005,346782.6,288072.31,Healthy
2019-10-31,9,50,9,8,0,187.5,1.0,0,1,0,0.1379,DragonWear MA-09,Casual,All-weather,2019,10,7077.195950704225,5879.0266762500005,353859.8,293951.33,Overstock
2019-11-30,9,51,7,6,2,255.0,0.9333,1,1,0,0.1053,DragonWear MA-09,Casual,All-weather,2019,11,7077.195950704225,5879.0266762500005,360936.99,299830.36,Stockout
2019-12-31,9,51,4,4,2,382.5,0.9333,1,1,0,0.0727,DragonWear MA-09,Casual,All-weather,2019,12,7077.195950704225,5879.0266762500005,360936.99,299830.36,Stockout
2020-01-31,9,51,2,2,1,765.0,0.9667,1,1,0,0.0377,DragonWear MA-09,Casual,All-weather,2020,1,7077.195950704225,5879.0266762500005,360936.99,299830.36,Stockout
2020-02-29,9,51,4,4,0,382.5,1.0,0,1,0,0.0727,DragonWear MA-09,Casual,All-weather,2020,2,7077.195950704225,5879.0266762500005,360936.99,299830.36,Overstock
2020-03-31,9,51,3,3,1,510.0,0.9667,1,1,0,0.0556,DragonWear MA-09,Casual,All-weather,2020,3,7077.195950704225,5879.0266762500005,360936.99,299830.36,Stockout
2020-04-30,9,53,13,11,0,144.5,1.0,0,1,0,0.1719,DragonWear MA-09,Casual,All-weather,2020,4,7077.195950704225,5879.0266762500005,375091.39,311588.41,Overstock
2020-05-31,9,55,15,13,0,126.9,1.0,0,1,0,0.1912,DragonWear MA-09,Casual,All-weather,2020,5,7077.195950704225,5879.0266762500005,389245.78,323346.47,Overstock
2020-06-30,9,55,3,3,0,550.0,1.0,0,1,0,0.0517,DragonWear MA-09,Casual,All-weather,2020,6,7077.195950704225,5879.0266762500005,389245.78,323346.47,Overstock
2020-07-31,9,56,14,13,1,129.2,0.9667,1,1,0,0.1884,DragonWear MA-09,Casual,All-weather,2020,7,7077.195950704225,5879.0266762500005,396322.97,329225.49,Stockout
2020-08-31,9,57,9,8,1,213.8,0.9667,1,1,0,0.1231,DragonWear MA-09,Casual,All-weather,2020,8,7077.195950704225,5879.0266762500005,403400.17,335104.52,Stockout
2020-09-30,9,57,6,6,1,285.0,0.9667,1,1,0,0.0952,DragonWear MA-09,Casual,All-weather,2020,9,7077.195950704225,5879.0266762500005,403400.17,335104.52,Stockout
2020-10-31,9,58,6,5,0,348.0,1.0,0,1,0,0.0794,DragonWear MA-09,Casual,All-weather,2020,10,7077.195950704225,5879.0266762500005,410477.37,340983.55,Overstock
2020-11-30,9,58,6,6,0,290.0,1.0,0,1,0,0.0938,DragonWear MA-09,Casual,All-weather,2020,11,7077.195950704225,5879.0266762500005,410477.37,340983.55,Overstock
2020-12-31,9,58,3,3,1,580.0,0.9667,1,1,0,0.0492,DragonWear MA-09,Casual,All-weather,2020,12,7077.195950704225,5879.0266762500005,410477.37,340983.55,Stockout
2021-01-31,9,58,6,6,0,290.0,1.0,0,1,0,0.0938,DragonWear MA-09,Casual,All-weather,2021,1,7077.195950704225,5879.0266762500005,410477.37,340983.55,Overstock
2021-02-28,9,60,11,9,1,200.0,0.9667,1,1,0,0.1304,DragonWear MA-09,Casual,All-weather,2021,2,7077.195950704225,5879.0266762500005,424631.76,352741.6,Stockout
2021-03-31,9,62,13,11,0,169.1,1.0,0,1,0,0.1507,DragonWear MA-09,Casual,All-weather,2021,3,7077.195950704225,5879.0266762500005,438786.15,364499.65,Overstock
2021-04-30,9,65,17,14,1,139.3,0.9667,1,1,0,0.1772,DragonWear MA-09,Casual,All-weather,2021,4,7077.195950704225,5879.0266762500005,460017.74,382136.73,Stockout
2021-05-31,9,66,13,12,0,165.0,1.0,0,1,0,0.1538,DragonWear MA-09,Casual,All-weather,2021,5,7077.195950704225,5879.0266762500005,467094.93,388015.76,Overstock
2021-06-30,9,67,12,11,0,182.7,1.0,0,1,0,0.141,DragonWear MA-09,Casual,All-weather,2021,6,7077.195950704225,5879.0266762500005,474172.13,393894.79,Overstock
2021-07-31,9,67,1,1,2,2010.0,0.9333,1,1,0,0.0147,DragonWear MA-09,Casual,All-weather,2021,7,7077.195950704225,5879.0266762500005,474172.13,393894.79,Stockout
2021-08-31,9,69,10,8,1,258.8,0.9667,1,1,0,0.1039,DragonWear MA-09,Casual,All-weather,2021,8,7077.195950704225,5879.0266762500005,488326.52,405652.84,Stockout
2021-09-30,9,69,3,3,2,690.0,0.9333,1,1,0,0.0417,DragonWear MA-09,Casual,All-weather,2021,9,7077.195950704225,5879.0266762500005,488326.52,405652.84,Stockout
2021-10-31,9,69,5,5,0,414.0,1.0,0,1,0,0.0676,DragonWear MA-09,Casual,All-weather,2021,10,7077.195950704225,5879.0266762500005,488326.52,405652.84,Overstock
2021-11-30,9,69,4,4,2,517.5,0.9333,1,1,0,0.0548,DragonWear MA-09,Casual,All-weather,2021,11,7077.195950704225,5879.0266762500005,488326.52,405652.84,Stockout
2021-12-31,9,69,4,4,2,517.5,0.9333,1,1,0,0.0548,DragonWear MA-09,Casual,All-weather,2021,12,7077.195950704225,5879.0266762500005,488326.52,405652.84,Stockout
2022-01-31,9,70,6,5,1,420.0,0.9667,1,1,0,0.0667,DragonWear MA-09,Casual,All-weather,2022,1,7077.195950704225,5879.0266762500005,495403.72,411531.87,Stockout
2022-02-28,9,72,9,7,1,308.6,0.9667,1,1,0,0.0886,DragonWear MA-09,Casual,All-weather,2022,2,7077.195950704225,5879.0266762500005,509558.11,423289.92,Stockout
2022-03-31,9,73,9,8,0,273.8,1.0,0,1,0,0.0988,DragonWear MA-09,Casual,All-weather,2022,3,7077.195950704225,5879.0266762500005,516635.3,429168.95,Overstock
2022-04-30,9,75,13,11,2,204.5,0.9333,1,1,0,0.1279,DragonWear MA-09,Casual,All-weather,2022,4,7077.195950704225,5879.0266762500005,530789.7,440927.0,Stockout
2022-05-31,9,76,13,12,0,190.0,1.0,0,1,0,0.1364,DragonWear MA-09,Casual,All-weather,2022,5,7077.195950704225,5879.0266762500005,537866.89,446806.03,Overstock
