customer_id,zip,city,signup_date,gender,age_group,acquisition_channel,last_order_date,first_order_date,frequency,monetary,avg_order_value,recency_days,tenure_days,R_score,F_score,M_score,RFM_score,rfm_segment,region,signup_year,signup_month,signup_ym
182,15239,Nam Dinh,2022-04-04,Male,35-44,paid_search,2021-05-08,2013-04-26,10,249144.17,24914.42,603.0,3537.0,4.0,4.0,4.0,444.0,Champions,East,2022,4,2022-04
184,15239,Nam Dinh,2015-12-06,Female,35-44,paid_search,2021-07-21,2012-11-12,12,436659.51,36388.29,529.0,3702.0,4.0,5.0,5.0,455.0,Champions,East,2015,12,2015-12
185,15239,Nam Dinh,2019-12-08,Female,35-44,organic_search,2022-10-30,2014-04-03,17,418009.01,24588.77,63.0,3195.0,5.0,5.0,5.0,555.0,Champions,East,2019,12,2019-12
186,15240,Uong Bi,2019-04-15,Female,45-54,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2019,4,2019-04
188,15240,Uong Bi,2018-03-28,Male,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,3,2018-03
189,15240,Uong Bi,2017-06-16,Female,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,6,2017-06
190,15240,Uong Bi,2020-05-17,Female,45-54,referral,,,0,0.0,,,,,,,,Never Purchased,East,2020,5,2020-05
191,15241,Ha Long,2020-02-14,Male,35-44,direct,2021-07-22,2014-08-29,8,166955.96,20869.5,528.0,3047.0,4.0,4.0,4.0,444.0,Champions,East,2020,2,2020-02
192,15241,Ha Long,2018-08-08,Female,18-24,organic_search,2022-09-09,2013-09-14,8,195496.1,24437.01,114.0,3396.0,5.0,4.0,4.0,544.0,Champions,East,2018,8,2018-08
193,15241,Ha Long,2018-04-03,Male,55+,social_media,2020-06-11,2012-10-04,5,43057.98,8611.6,934.0,3741.0,3.0,3.0,2.0,332.0,Loyal Customers,East,2018,4,2018-04
195,15241,Ha Long,2020-04-28,Female,25-34,email_campaign,2019-04-02,2015-02-17,5,181648.66,36329.73,1370.0,2875.0,3.0,3.0,4.0,334.0,Loyal Customers,East,2020,4,2020-04
197,15243,Viet Tri,2021-04-10,Male,45-54,social_media,2022-11-04,2012-09-16,4,96512.14,24128.04,58.0,3759.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2021,4,2021-04
198,15243,Viet Tri,2014-10-27,Female,45-54,paid_search,2017-02-26,2015-09-01,3,34836.24,11612.08,2135.0,2679.0,2.0,2.0,2.0,222.0,Lost,East,2014,10,2014-10
204,15275,Son Tay,2017-02-07,Male,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2017,2,2017-02
205,15275,Son Tay,2020-09-17,Male,45-54,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2020,9,2020-09
206,15276,Bac Ninh,2017-10-14,Female,55+,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,10,2017-10
207,15276,Bac Ninh,2019-12-02,Non-binary,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2019,12,2019-12
208,15276,Bac Ninh,2015-01-14,Male,45-54,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2015,1,2015-01
209,15276,Bac Ninh,2019-09-13,Male,18-24,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2019,9,2019-09
211,15277,Thai Nguyen,2018-06-11,Male,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,6,2018-06
213,15277,Thai Nguyen,2020-06-07,Female,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,6,2020-06
214,15277,Thai Nguyen,2020-02-18,Female,35-44,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,2,2020-02
217,15295,Viet Tri,2021-04-27,Male,25-34,organic_search,2014-06-06,2014-06-06,1,20344.92,20344.92,3131.0,3131.0,1.0,1.0,1.0,111.0,Lost,East,2021,4,2021-04
218,15295,Viet Tri,2022-08-06,Male,35-44,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2022,8,2022-08
219,15295,Viet Tri,2016-12-04,Female,35-44,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2016,12,2016-12
220,15295,Viet Tri,2018-10-24,Female,35-44,direct,,,0,0.0,,,,,,,,Never Purchased,East,2018,10,2018-10
222,15937,Bac Giang,2021-07-07,Male,35-44,organic_search,2014-04-21,2013-03-31,2,98736.88,49368.44,3177.0,3563.0,1.0,2.0,3.0,123.0,Lost,East,2021,7,2021-07
223,15937,Bac Giang,2021-03-16,Male,45-54,organic_search,2020-08-25,2013-06-12,3,40451.34,13483.78,859.0,3490.0,3.0,2.0,2.0,322.0,About To Sleep,East,2021,3,2021-03
224,15937,Bac Giang,2022-10-23,Female,25-34,social_media,2015-09-11,2015-09-11,1,7480.31,7480.31,2669.0,2669.0,1.0,1.0,1.0,111.0,Lost,East,2022,10,2022-10
225,15937,Bac Giang,2014-12-31,Female,35-44,paid_search,2019-12-17,2015-07-09,2,28666.07,14333.04,1111.0,2733.0,3.0,2.0,2.0,322.0,About To Sleep,East,2014,12,2014-12
226,15938,Thai Nguyen,2021-07-22,Male,18-24,paid_search,2016-03-07,2012-08-25,2,36858.75,18429.38,2491.0,3781.0,1.0,2.0,2.0,122.0,Lost,East,2021,7,2021-07
227,15938,Thai Nguyen,2020-11-12,Female,55+,referral,2015-08-28,2015-08-28,1,5084.6,5084.6,2683.0,2683.0,1.0,1.0,1.0,111.0,Lost,East,2020,11,2020-11
229,15938,Thai Nguyen,2016-12-19,Male,55+,social_media,2022-05-03,2015-08-14,6,250618.19,41769.7,243.0,2697.0,5.0,4.0,4.0,544.0,Champions,East,2016,12,2016-12
231,15940,Nam Dinh,2015-07-19,Male,45-54,social_media,2017-06-02,2013-08-08,3,41385.71,13795.24,2039.0,3433.0,2.0,2.0,2.0,222.0,Lost,East,2015,7,2015-07
232,15940,Nam Dinh,2017-05-24,Male,55+,organic_search,2021-09-24,2013-06-14,4,118624.58,29656.14,464.0,3488.0,4.0,3.0,3.0,433.0,Loyal Customers,East,2017,5,2017-05
233,15940,Nam Dinh,2021-08-23,Male,18-24,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2021,8,2021-08
234,15940,Nam Dinh,2022-04-10,Female,25-34,referral,,,0,0.0,,,,,,,,Never Purchased,East,2022,4,2022-04
235,15940,Nam Dinh,2018-01-25,Male,55+,email_campaign,2022-04-11,2013-08-10,3,45806.66,15268.89,265.0,3431.0,4.0,2.0,2.0,422.0,New Customers,East,2018,1,2018-01
236,15942,Cam Pha,2016-05-02,Female,18-24,direct,2019-08-09,2012-07-22,7,149094.13,21299.16,1241.0,3815.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2016,5,2016-05
238,15942,Cam Pha,2018-03-17,Male,45-54,organic_search,2022-04-30,2014-05-30,4,64716.24,16179.06,246.0,3138.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2018,3,2018-03
239,15942,Cam Pha,2021-08-21,Female,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2021,8,2021-08
240,15942,Cam Pha,2021-11-02,Male,18-24,paid_search,2022-04-01,2015-11-08,5,134017.88,26803.58,275.0,2611.0,4.0,3.0,4.0,434.0,Loyal Customers,East,2021,11,2021-11
241,15943,Viet Tri,2020-02-05,Male,35-44,organic_search,2022-06-22,2015-07-02,3,51694.14,17231.38,193.0,2740.0,5.0,2.0,2.0,522.0,New Customers,East,2020,2,2020-02
242,15943,Viet Tri,2021-07-20,Male,45-54,organic_search,2020-09-28,2014-04-08,5,88961.72,17792.34,825.0,3190.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2021,7,2021-07
243,15943,Viet Tri,2021-01-15,Female,45-54,social_media,2017-05-14,2012-09-22,6,98187.83,16364.64,2058.0,3753.0,2.0,4.0,3.0,243.0,At Risk,East,2021,1,2021-01
245,15943,Viet Tri,2017-08-27,Male,25-34,email_campaign,2021-04-25,2012-07-19,5,143351.99,28670.4,616.0,3818.0,4.0,3.0,4.0,434.0,Loyal Customers,East,2017,8,2017-08
246,15944,Son Tay,2022-07-31,Male,35-44,direct,2022-05-05,2015-05-18,6,48723.4,8120.57,241.0,2785.0,5.0,4.0,2.0,542.0,Champions,East,2022,7,2022-07
247,15944,Son Tay,2018-02-10,Female,35-44,organic_search,2021-02-07,2017-05-17,3,95672.29,31890.76,693.0,2055.0,3.0,2.0,3.0,323.0,Potential Loyalists,East,2018,2,2018-02
248,15944,Son Tay,2019-11-13,Female,35-44,organic_search,2018-06-04,2015-06-30,4,154648.91,38662.23,1672.0,2742.0,2.0,3.0,4.0,234.0,At Risk,East,2019,11,2019-11
249,15944,Son Tay,2022-03-31,Male,55+,social_media,2018-12-13,2013-07-25,4,91357.59,22839.4,1480.0,3447.0,2.0,3.0,3.0,233.0,At Risk,East,2022,3,2022-03
250,15944,Son Tay,2018-11-07,Female,45-54,social_media,2017-06-01,2016-02-28,2,42108.22,21054.11,2040.0,2499.0,2.0,2.0,2.0,222.0,Lost,East,2018,11,2018-11
251,15945,Bac Giang,2019-01-13,Female,25-34,paid_search,2016-05-01,2016-05-01,1,2372.94,2372.94,2436.0,2436.0,1.0,1.0,1.0,111.0,Lost,East,2019,1,2019-01
252,15945,Bac Giang,2022-11-02,Male,45-54,social_media,2020-04-20,2020-04-20,1,3198.73,3198.73,986.0,986.0,3.0,1.0,1.0,311.0,About To Sleep,East,2022,11,2022-11
253,15945,Bac Giang,2015-05-18,Female,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2015,5,2015-05
254,15945,Bac Giang,2020-06-18,Female,35-44,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2020,6,2020-06
257,15946,Ha Long,2015-05-24,Female,35-44,email_campaign,2020-07-12,2015-05-28,9,150171.66,16685.74,903.0,2775.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2015,5,2015-05
258,15946,Ha Long,2017-10-11,Female,35-44,organic_search,2022-04-22,2014-05-28,5,117226.11,23445.22,254.0,3140.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2017,10,2017-10
259,15946,Ha Long,2018-06-11,Male,25-34,paid_search,2021-04-14,2013-06-30,9,123346.91,13705.21,627.0,3472.0,4.0,4.0,4.0,444.0,Champions,East,2018,6,2018-06
263,15948,Ninh Binh,2019-08-08,Male,35-44,organic_search,2017-08-06,2017-08-06,1,42204.54,42204.54,1974.0,1974.0,2.0,1.0,2.0,212.0,Lost,East,2019,8,2019-08
264,15948,Ninh Binh,2016-12-21,Male,25-34,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2016,12,2016-12
266,15949,Uong Bi,2022-06-26,Female,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,6,2022-06
267,15949,Uong Bi,2021-10-11,Female,25-34,organic_search,2020-07-16,2015-06-28,2,44034.22,22017.11,899.0,2744.0,3.0,2.0,2.0,322.0,About To Sleep,East,2021,10,2021-10
269,15949,Uong Bi,2022-02-09,Female,45-54,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,2,2022-02
270,15949,Uong Bi,2013-02-12,Female,55+,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2013,2,2013-02
272,15951,Viet Tri,2018-11-05,Male,55+,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2018,11,2018-11
273,15951,Viet Tri,2022-03-08,Female,25-34,referral,,,0,0.0,,,,,,,,Never Purchased,East,2022,3,2022-03
275,15951,Viet Tri,2016-08-03,Female,18-24,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2016,8,2016-08
276,15952,Hai Phong,2016-04-03,Male,35-44,social_media,2020-12-21,2015-03-09,2,117864.1,58932.05,741.0,2855.0,3.0,2.0,3.0,323.0,Potential Loyalists,East,2016,4,2016-04
277,15952,Hai Phong,2016-02-05,Male,25-34,paid_search,2018-05-09,2015-07-03,3,53281.39,17760.46,1698.0,2739.0,2.0,2.0,2.0,222.0,Lost,East,2016,2,2016-02
278,15952,Hai Phong,2021-04-19,Male,18-24,paid_search,2015-05-08,2012-08-18,2,29860.89,14930.44,2795.0,3788.0,1.0,2.0,2.0,122.0,Lost,East,2021,4,2021-04
279,15952,Hai Phong,2018-07-12,Female,18-24,organic_search,2022-10-23,2015-04-30,4,38496.94,9624.24,70.0,2803.0,5.0,3.0,2.0,532.0,Loyal Customers,East,2018,7,2018-07
280,15952,Hai Phong,2021-09-21,Male,55+,social_media,2017-08-08,2015-04-29,2,26163.32,13081.66,1972.0,2804.0,2.0,2.0,2.0,222.0,Lost,East,2021,9,2021-09
281,15954,Phu Ly,2022-08-03,Female,25-34,social_media,2021-05-24,2014-06-17,5,162473.91,32494.78,587.0,3120.0,4.0,3.0,4.0,434.0,Loyal Customers,East,2022,8,2022-08
282,15954,Phu Ly,2017-08-24,Male,35-44,referral,2022-08-03,2017-11-25,5,79348.75,15869.75,151.0,1863.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2017,8,2017-08
283,15954,Phu Ly,2021-12-15,Female,45-54,email_campaign,2017-06-01,2016-03-27,3,67627.08,22542.36,2040.0,2471.0,2.0,2.0,3.0,223.0,Lost,East,2021,12,2021-12
284,15954,Phu Ly,2018-06-05,Male,55+,organic_search,2021-12-30,2017-07-13,3,94371.88,31457.29,367.0,1998.0,4.0,2.0,3.0,423.0,New Customers,East,2018,6,2018-06
285,15954,Phu Ly,2020-09-27,Female,25-34,organic_search,2020-05-10,2012-09-16,4,72354.88,18088.72,966.0,3759.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2020,9,2020-09
288,15955,Ninh Binh,2015-10-22,Female,25-34,email_campaign,2022-05-22,2019-09-18,3,115645.86,38548.62,224.0,1201.0,5.0,2.0,3.0,523.0,New Customers,East,2015,10,2015-10
289,15955,Ninh Binh,2020-02-20,Female,45-54,social_media,2015-05-29,2014-04-30,2,66013.61,33006.8,2774.0,3168.0,1.0,2.0,3.0,123.0,Lost,East,2020,2,2020-02
290,15955,Ninh Binh,2018-07-31,Male,35-44,organic_search,2020-10-29,2014-05-16,6,186821.01,31136.84,794.0,3152.0,3.0,4.0,4.0,344.0,Loyal Customers,East,2018,7,2018-07
291,15956,Bac Giang,2012-10-03,Male,45-54,paid_search,2022-06-20,2014-09-15,3,62632.91,20877.64,195.0,3030.0,5.0,2.0,3.0,523.0,New Customers,East,2012,10,2012-10
292,15956,Bac Giang,2022-12-23,Female,45-54,referral,2019-03-14,2018-04-03,2,45679.27,22839.64,1389.0,1734.0,3.0,2.0,2.0,322.0,About To Sleep,East,2022,12,2022-12
293,15956,Bac Giang,2021-12-23,Female,25-34,paid_search,2017-09-28,2014-05-12,3,64967.78,21655.93,1921.0,3156.0,2.0,2.0,3.0,223.0,Lost,East,2021,12,2021-12
294,15956,Bac Giang,2018-05-27,Female,25-34,social_media,2022-06-13,2014-09-30,5,263541.02,52708.2,202.0,3015.0,5.0,3.0,4.0,534.0,Loyal Customers,East,2018,5,2018-05
295,15956,Bac Giang,2022-10-05,Female,35-44,paid_search,2018-10-15,2012-08-03,2,46838.32,23419.16,1539.0,3803.0,2.0,2.0,2.0,222.0,Lost,East,2022,10,2022-10
296,15957,Ninh Binh,2021-04-14,Male,25-34,organic_search,2017-04-13,2014-04-09,2,68237.13,34118.56,2089.0,3189.0,2.0,2.0,3.0,223.0,Lost,East,2021,4,2021-04
297,15957,Ninh Binh,2020-03-06,Female,25-34,organic_search,2016-06-16,2014-09-21,3,109483.87,36494.62,2390.0,3024.0,1.0,2.0,3.0,123.0,Lost,East,2020,3,2020-03
298,15957,Ninh Binh,2013-03-29,Male,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2013,3,2013-03
299,15957,Ninh Binh,2015-06-09,Male,18-24,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2015,6,2015-06
302,15958,Ninh Binh,2021-03-27,Male,35-44,organic_search,2022-02-26,2022-02-26,1,94165.2,94165.2,309.0,309.0,4.0,1.0,3.0,413.0,New Customers,East,2021,3,2021-03
304,15958,Ninh Binh,2021-07-17,Non-binary,25-34,organic_search,2020-05-30,2016-06-29,2,48162.51,24081.25,946.0,2377.0,3.0,2.0,2.0,322.0,About To Sleep,East,2021,7,2021-07
305,15958,Ninh Binh,2016-10-25,Male,25-34,organic_search,2018-03-14,2017-03-26,2,98111.01,49055.5,1754.0,2107.0,2.0,2.0,3.0,223.0,Lost,East,2016,10,2016-10
306,15959,Bac Ninh,2016-06-20,Male,45-54,paid_search,2021-02-21,2015-09-28,2,30058.49,15029.24,679.0,2652.0,4.0,2.0,2.0,422.0,New Customers,East,2016,6,2016-06
307,15959,Bac Ninh,2018-12-11,Male,55+,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,12,2018-12
312,15960,Lao Cai,2017-09-26,Male,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2017,9,2017-09
313,15960,Lao Cai,2018-04-01,Female,45-54,paid_search,2015-04-21,2015-04-21,1,27958.3,27958.3,2812.0,2812.0,1.0,1.0,2.0,112.0,Lost,East,2018,4,2018-04
314,15960,Lao Cai,2016-01-07,Male,25-34,organic_search,2018-10-15,2018-10-15,1,5439.58,5439.58,1539.0,1539.0,2.0,1.0,1.0,211.0,Lost,East,2016,1,2016-01
317,15961,Thai Nguyen,2019-12-21,Female,18-24,paid_search,2022-08-08,2022-08-08,1,50044.2,50044.2,146.0,146.0,5.0,1.0,2.0,512.0,New Customers,East,2019,12,2019-12
318,15961,Thai Nguyen,2021-11-06,Female,35-44,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2021,11,2021-11
319,15961,Thai Nguyen,2016-12-02,Non-binary,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2016,12,2016-12
325,15963,Viet Tri,2013-12-23,Male,45-54,organic_search,2021-09-01,2012-12-12,19,481861.69,25361.14,487.0,3672.0,4.0,5.0,5.0,455.0,Champions,East,2013,12,2013-12
326,16001,Uong Bi,2022-09-23,Female,55+,organic_search,2022-01-04,2013-03-11,28,821923.11,29354.4,362.0,3583.0,4.0,5.0,5.0,455.0,Champions,East,2022,9,2022-09
327,16001,Uong Bi,2019-03-18,Male,55+,paid_search,2022-06-01,2012-07-18,25,678925.67,27157.03,214.0,3819.0,5.0,5.0,5.0,555.0,Champions,East,2019,3,2019-03
332,16002,Hai Phong,2018-06-18,Male,45-54,email_campaign,2022-12-22,2012-08-28,18,514781.68,28598.98,10.0,3778.0,5.0,5.0,5.0,555.0,Champions,East,2018,6,2018-06
334,16002,Hai Phong,2016-02-13,Male,45-54,paid_search,2021-06-01,2014-01-01,13,277964.84,21381.91,579.0,3287.0,4.0,5.0,5.0,455.0,Champions,East,2016,2,2016-02
337,16020,Ninh Binh,2017-11-25,Female,55+,organic_search,2012-11-19,2012-11-19,1,12534.96,12534.96,3695.0,3695.0,1.0,1.0,1.0,111.0,Lost,East,2017,11,2017-11
339,16020,Ninh Binh,2020-06-25,Female,18-24,organic_search,2018-08-04,2018-08-04,1,81653.04,81653.04,1611.0,1611.0,2.0,1.0,3.0,213.0,Lost,East,2020,6,2020-06
340,16020,Ninh Binh,2018-11-29,Male,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,11,2018-11
342,16022,Phu Ly,2017-12-20,Non-binary,35-44,referral,2017-05-13,2017-05-13,1,11110.19,11110.19,2059.0,2059.0,2.0,1.0,1.0,211.0,Lost,East,2017,12,2017-12
343,16022,Phu Ly,2013-12-07,Male,18-24,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2013,12,2013-12
344,16022,Phu Ly,2017-07-01,Female,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,7,2017-07
345,16022,Phu Ly,2019-03-02,Female,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2019,3,2019-03
348,16023,Viet Tri,2018-08-11,Male,25-34,organic_search,2016-04-02,2014-12-28,2,37745.83,18872.92,2465.0,2926.0,1.0,2.0,2.0,122.0,Lost,East,2018,8,2018-08
349,16023,Viet Tri,2022-01-05,Male,18-24,email_campaign,2022-01-01,2014-05-27,3,12976.5,4325.5,365.0,3141.0,4.0,2.0,1.0,421.0,New Customers,East,2022,1,2022-01
350,16023,Viet Tri,2019-11-27,Female,18-24,direct,2020-10-26,2013-04-07,4,143708.56,35927.14,797.0,3556.0,3.0,3.0,4.0,334.0,Loyal Customers,East,2019,11,2019-11
352,16025,Viet Tri,2021-02-26,Female,45-54,email_campaign,2022-12-15,2013-03-14,7,197834.97,28262.14,17.0,3580.0,5.0,4.0,4.0,544.0,Champions,East,2021,2,2021-02
354,16025,Viet Tri,2016-04-02,Male,25-34,organic_search,2022-03-14,2012-07-30,3,121628.12,40542.71,293.0,3807.0,4.0,2.0,3.0,423.0,New Customers,East,2016,4,2016-04
356,16027,Nam Dinh,2017-04-15,Female,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2017,4,2017-04
358,16027,Nam Dinh,2018-06-12,Female,25-34,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2018,6,2018-06
359,16027,Nam Dinh,2016-02-15,Male,45-54,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2016,2,2016-02
360,16027,Nam Dinh,2020-03-30,Male,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2020,3,2020-03
361,16028,Phu Ly,2022-09-02,Male,35-44,organic_search,2022-11-28,2022-11-28,1,8022.72,8022.72,34.0,34.0,5.0,1.0,1.0,511.0,New Customers,East,2022,9,2022-09
362,16028,Phu Ly,2019-01-02,Female,45-54,email_campaign,2016-06-18,2016-06-18,1,16887.28,16887.28,2388.0,2388.0,1.0,1.0,1.0,111.0,Lost,East,2019,1,2019-01
363,16028,Phu Ly,2021-09-25,Female,35-44,organic_search,2015-06-10,2015-06-10,1,22367.56,22367.56,2762.0,2762.0,1.0,1.0,1.0,111.0,Lost,East,2021,9,2021-09
364,16028,Phu Ly,2020-12-10,Female,25-34,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2020,12,2020-12
365,16028,Phu Ly,2019-10-06,Male,18-24,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2019,10,2019-10
366,16029,Cam Pha,2021-06-29,Male,45-54,paid_search,2013-04-30,2013-04-30,1,26029.82,26029.82,3533.0,3533.0,1.0,1.0,2.0,112.0,Lost,East,2021,6,2021-06
367,16029,Cam Pha,2018-04-25,Male,35-44,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,4,2018-04
368,16029,Cam Pha,2022-07-11,Male,45-54,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,7,2022-07
369,16029,Cam Pha,2012-07-11,Female,18-24,organic_search,2018-07-09,2018-07-09,1,46262.76,46262.76,1637.0,1637.0,2.0,1.0,2.0,212.0,Lost,East,2012,7,2012-07
371,16030,Bac Giang,2021-03-05,Male,25-34,referral,2015-04-22,2015-04-22,1,5857.05,5857.05,2811.0,2811.0,1.0,1.0,1.0,111.0,Lost,East,2021,3,2021-03
372,16030,Bac Giang,2022-08-08,Male,45-54,referral,,,0,0.0,,,,,,,,Never Purchased,East,2022,8,2022-08
373,16030,Bac Giang,2022-10-07,Male,55+,paid_search,2015-08-03,2015-08-03,1,17825.15,17825.15,2708.0,2708.0,1.0,1.0,1.0,111.0,Lost,East,2022,10,2022-10
374,16030,Bac Giang,2022-03-28,Non-binary,18-24,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2022,3,2022-03
375,16030,Bac Giang,2019-07-19,Female,25-34,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2019,7,2019-07
376,16033,Cam Pha,2015-04-26,Female,18-24,organic_search,2021-04-30,2013-11-14,6,265360.86,44226.81,611.0,3335.0,4.0,4.0,4.0,444.0,Champions,East,2015,4,2015-04
377,16033,Cam Pha,2022-03-10,Female,35-44,direct,2017-06-18,2012-08-11,4,69979.92,17494.98,2023.0,3795.0,2.0,3.0,3.0,233.0,At Risk,East,2022,3,2022-03
378,16033,Cam Pha,2019-03-10,Female,55+,email_campaign,2022-10-26,2013-03-22,2,65739.14,32869.57,67.0,3572.0,5.0,2.0,3.0,523.0,New Customers,East,2019,3,2019-03
379,16033,Cam Pha,2019-01-03,Male,18-24,email_campaign,2019-03-14,2013-09-01,4,82676.03,20669.01,1389.0,3409.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2019,1,2019-01
381,16034,Cam Pha,2022-08-09,Female,35-44,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,8,2022-08
382,16034,Cam Pha,2018-11-08,Male,25-34,paid_search,2021-05-10,2021-05-10,1,17931.6,17931.6,601.0,601.0,4.0,1.0,1.0,411.0,New Customers,East,2018,11,2018-11
383,16034,Cam Pha,2018-12-15,Male,18-24,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2018,12,2018-12
384,16034,Cam Pha,2019-12-29,Male,45-54,referral,2012-08-31,2012-08-31,1,58283.4,58283.4,3775.0,3775.0,1.0,1.0,2.0,112.0,Lost,East,2019,12,2019-12
385,16034,Cam Pha,2019-12-07,Male,35-44,paid_search,2018-08-26,2015-07-25,2,86362.38,43181.19,1589.0,2717.0,2.0,2.0,3.0,223.0,Lost,East,2019,12,2019-12
386,16037,Nam Dinh,2018-10-20,Female,25-34,social_media,2015-07-19,2015-07-19,1,22027.84,22027.84,2723.0,2723.0,1.0,1.0,1.0,111.0,Lost,East,2018,10,2018-10
387,16037,Nam Dinh,2016-06-19,Female,25-34,organic_search,2022-02-05,2014-01-29,4,67935.25,16983.81,330.0,3259.0,4.0,3.0,3.0,433.0,Loyal Customers,East,2016,6,2016-06
388,16037,Nam Dinh,2020-02-09,Female,45-54,paid_search,2019-06-24,2013-07-15,5,168055.6,33611.12,1287.0,3457.0,3.0,3.0,4.0,334.0,Loyal Customers,East,2020,2,2020-02
390,16037,Nam Dinh,2022-04-15,Male,55+,organic_search,2022-08-05,2013-05-15,7,171134.38,24447.77,149.0,3518.0,5.0,4.0,4.0,544.0,Champions,East,2022,4,2022-04
392,16038,Hai Phong,2021-10-22,Female,25-34,referral,2019-05-20,2012-08-03,5,89213.54,17842.71,1322.0,3803.0,3.0,3.0,3.0,333.0,Loyal Customers,East,2021,10,2021-10
393,16038,Hai Phong,2018-11-11,Male,25-34,paid_search,2016-04-24,2014-04-22,2,13797.31,6898.66,2443.0,3176.0,1.0,2.0,1.0,121.0,Lost,East,2018,11,2018-11
394,16038,Hai Phong,2021-04-03,Male,18-24,paid_search,2022-06-09,2012-10-30,5,120484.1,24096.82,206.0,3715.0,5.0,3.0,3.0,533.0,Loyal Customers,East,2021,4,2021-04
395,16038,Hai Phong,2012-04-06,Female,25-34,social_media,2022-11-05,2021-04-20,2,196847.02,98423.51,57.0,621.0,5.0,2.0,4.0,524.0,New Customers,East,2012,4,2012-04
396,16040,Viet Tri,2018-09-13,Female,18-24,paid_search,,,0,0.0,,,,,,,,Never Purchased,East,2018,9,2018-09
397,16040,Viet Tri,2020-03-13,Non-binary,35-44,social_media,,,0,0.0,,,,,,,,Never Purchased,East,2020,3,2020-03
398,16040,Viet Tri,2021-07-09,Male,45-54,email_campaign,,,0,0.0,,,,,,,,Never Purchased,East,2021,7,2021-07
399,16040,Viet Tri,2022-02-11,Female,55+,organic_search,,,0,0.0,,,,,,,,Never Purchased,East,2022,2,2022-02
400,16040,Viet Tri,2020-07-11,Male,45-54,email_campaign,2014-03-26,2014-03-26,1,9544.79,9544.79,3203.0,3203.0,1.0,1.0,1.0,111.0,Lost,East,2020,7,2020-07
401,16041,Viet Tri,2020-04-25,Male,25-34,organic_search,2016-05-11,2013-04-24,4,58478.59,14619.65,2426.0,3539.0,1.0,3.0,2.0,132.0,At Risk,East,2020,4,2020-04
