product_id,product_name,category,segment,size,color,price,cogs,gross_margin_pct,profit_per_unit,avg_rating,review_count,total_returns,total_return_qty,total_refund
970,HanoiStreet UC-33,Streetwear,Everyday,L,red,26.6355532099264,14.717172228159244,44.75,11.92,,0,0,0,0.0
971,HanoiStreet UC-34,Streetwear,Everyday,XL,black,15434.37,14662.6515,5.0,771.72,4.09,23,8,23,274027.0
972,HanoiStreet UC-35,Streetwear,Everyday,S,orange,8000.37,5880.27195,26.5,2120.1,4.0,1,1,1,6924.65
973,HanoiStreet UC-36,Streetwear,Everyday,M,blue,7486.731672597865,4697.92412455516,37.25,2788.81,3.45,22,7,11,71384.05
974,HanoiStreet UC-37,Streetwear,Everyday,L,white,8151.269169550173,6372.662236754326,21.82,1778.61,3.32,28,11,47,315002.0
975,HanoiStreet UC-38,Streetwear,Everyday,XL,purple,8846.74,8404.403,5.0,442.34,4.2,5,1,1,5855.12
976,HanoiStreet UC-39,Streetwear,Everyday,S,green,3962.158343558282,3764.050426380368,5.0,198.11,3.98,549,188,524,1738253.55
977,HanoiStreet UC-40,Streetwear,Everyday,M,silver,5978.196828266228,4912.882153469187,17.82,1065.31,3.96,600,197,574,2890892.57
978,HanoiStreet UC-41,Streetwear,Everyday,L,pink,9462.733636363637,7198.301477181818,23.93,2264.43,4.08,12,5,23,202077.11
979,HanoiStreet UC-42,Streetwear,Everyday,XL,yellow,4727.334705882353,4490.967970588235,5.0,236.37,4.14,21,8,16,68688.6
980,HanoiStreet UC-43,Streetwear,Everyday,S,red,4989.868578947368,4740.37515,5.0,249.49,3.87,15,4,16,73610.99
981,HanoiStreet UC-44,Streetwear,Everyday,M,black,2032.929931253305,1931.28343469064,5.0,101.65,3.87,697,209,553,956286.11
982,HanoiStreet UC-45,Streetwear,Everyday,L,orange,17194.14653631285,15180.711976910614,11.71,2013.43,3.93,15,7,15,218646.55
983,HanoiStreet UC-46,Streetwear,Everyday,XL,blue,5354.37,5086.6515,5.0,267.72,,0,0,0,0.0
984,HanoiStreet UC-47,Streetwear,Everyday,S,white,34.617835837670064,19.5803762088434,43.44,15.04,,0,0,0,0.0
985,HanoiStreet UC-48,Streetwear,Everyday,M,purple,9262.49837837838,5465.800293081082,40.99,3796.7,4.56,25,11,29,214788.34
986,HanoiStreet UC-49,Streetwear,Everyday,L,green,4409.37,2725.431597,38.19,1683.94,,0,0,0,0.0
987,HanoiStreet UC-50,Streetwear,Everyday,XL,silver,20.896936494805555,12.9894776919699,37.84,7.91,,0,0,0,0.0
988,HanoiStreet UC-51,Streetwear,Everyday,S,pink,38.48540995794976,23.70287128042441,38.41,14.78,,0,0,0,0.0
989,HanoiStreet UC-52,Streetwear,Everyday,M,yellow,5262.4712658227845,2638.603092683544,49.86,2623.87,3.97,208,82,257,1185939.2
990,HanoiStreet UC-53,Streetwear,Everyday,L,red,5403.094003466204,3895.0904670987866,27.91,1508.0,4.06,282,97,304,1426498.79
991,HanoiStreet UC-54,Streetwear,Everyday,XL,black,26.042882961841165,14.394151405162956,44.73,11.65,,0,0,0,0.0
992,HanoiStreet UC-55,Streetwear,Everyday,S,orange,3453.456099585062,2504.7917090290457,27.47,948.66,3.9,343,132,389,1132918.49
993,HanoiStreet UC-56,Streetwear,Everyday,M,blue,4262.353834196891,3732.117017222798,12.44,530.24,3.98,855,290,778,2864419.34
994,HanoiStreet UC-57,Streetwear,Everyday,L,white,5821.2,3037.50216,47.82,2783.7,,0,0,0,0.0
995,HanoiStreet UC-58,Streetwear,Everyday,XL,purple,7071.587821782178,6718.008430693069,5.0,353.58,3.7,20,15,59,330315.85000000003
996,HanoiStreet UC-59,Streetwear,Everyday,S,green,8557.10595505618,6923.554428235956,19.09,1633.55,4.0,20,5,21,129641.17000000001
997,HanoiStreet UC-60,Streetwear,Everyday,M,silver,9456.745,7530.4060435,20.37,1926.34,4.26,27,7,27,230461.61
998,HanoiStreet UC-61,Streetwear,Everyday,L,pink,8613.57,5197.428138000001,39.66,3416.14,3.75,4,0,0,0.0
999,HanoiStreet UC-62,Streetwear,Everyday,XL,yellow,9245.030869565218,5388.9284938695655,41.71,3856.1,3.71,17,4,14,85945.29000000001
1029,MekongStyle UC-01,Streetwear,Everyday,M,yellow,14486.85,13762.5075,5.0,724.34,,0,0,0,0.0
1030,MekongStyle UC-02,Streetwear,Everyday,L,red,29.468517794501352,16.86180384735625,42.78,12.61,,0,0,0,0.0
1031,MekongStyle UC-03,Streetwear,Everyday,XL,black,12596.85,11885.127975,5.65,711.72,,0,0,0,0.0
1032,MekongStyle UC-04,Streetwear,Everyday,S,orange,26.03176062726932,14.918996724175685,42.69,11.11,,0,0,0,0.0
1033,MekongStyle UC-05,Streetwear,Everyday,M,blue,12136.393255813957,8029.437778046513,33.84,4106.96,,0,0,0,0.0
1034,MekongStyle UC-06,Streetwear,Everyday,L,white,10885.35,10341.0825,5.0,544.27,4.26,19,4,15,105309.76999999999
1035,MekongStyle UC-07,Streetwear,Everyday,XL,purple,14486.85,12723.800355,12.17,1763.05,,0,0,0,0.0
1036,MekongStyle UC-08,Streetwear,Everyday,S,green,69.47113022348645,42.87683645159384,38.28,26.59,,0,0,0,0.0
1037,MekongStyle UC-09,Streetwear,Everyday,M,silver,17006.85,13571.466299999998,20.2,3435.38,,0,0,0,0.0
1038,MekongStyle UC-10,Streetwear,Everyday,L,pink,32.93714703716061,18.18035175845804,44.8,14.76,,0,0,0,0.0
1039,MekongStyle UC-11,Streetwear,Everyday,XL,yellow,21.6913947894699,12.156093169488374,43.96,9.54,,0,0,0,0.0
1040,MekongStyle UC-12,Streetwear,Everyday,S,red,13324.978153846156,9943.0986984,25.38,3381.88,4.29,24,10,28,341708.96
1041,MekongStyle UC-13,Streetwear,Everyday,M,black,11954.96320754717,6095.835739528302,49.01,5859.13,3.5,8,5,8,87838.58
1042,MekongStyle UC-14,Streetwear,Everyday,L,orange,14486.85,11301.191685,21.99,3185.66,,0,1,4,56502.37
1199,MekongFit UC-01,Streetwear,Everyday,XL,yellow,1637.37,1262.248533,22.91,375.12,,0,0,0,0.0
1200,MekongFit UC-02,Streetwear,Everyday,S,red,1243.935,895.2600195,28.03,348.67,,0,0,0,0.0
1201,MekongFit UC-03,Streetwear,Everyday,M,black,6929.37,6443.621163,7.01,485.75,4.06,67,24,72,411989.57
1202,MekongFit UC-04,Streetwear,Everyday,L,orange,7253.09891566265,6218.081700397591,14.27,1035.02,3.75,20,5,6,37328.64
1203,MekongFit UC-05,Streetwear,Everyday,XL,blue,3885.7044481605353,3634.6879408093646,6.46,251.02,3.87,122,43,119,379181.7
1204,MekongFit UC-06,Streetwear,Everyday,S,white,4808.37,4567.9515,5.0,240.42,,0,0,0,0.0
1205,MekongFit UC-07,Streetwear,Everyday,M,purple,4409.37,3289.39002,25.4,1119.98,,0,0,0,0.0
1206,MekongFit UC-08,Streetwear,Everyday,L,green,6110.37,5286.081087,13.49,824.29,,0,0,0,0.0
1207,MekongFit UC-09,Streetwear,Everyday,XL,silver,8323.85076923077,7907.658230769231,5.0,416.19,4.0,2,1,3,19763.38
1208,MekongFit UC-10,Streetwear,Everyday,S,pink,46.01732540609539,28.990528853171263,37.0,17.03,,0,0,0,0.0
1209,MekongFit UC-11,Streetwear,Everyday,M,yellow,20.32115659247737,11.539459529498265,43.21,8.78,,0,0,0,0.0
1210,MekongFit UC-12,Streetwear,Everyday,L,red,7044.87,6692.626499999999,5.0,352.24,5.0,2,0,0,0.0
1211,MekongFit UC-13,Streetwear,Everyday,XL,black,8670.87,8237.326500000001,5.0,433.54,4.25,4,4,11,78532.01
1212,MekongFit UC-14,Streetwear,Everyday,S,orange,4947.391856581533,3803.060120154224,23.13,1144.33,3.9,192,92,253,1080538.28
1213,MekongFit UC-15,Streetwear,Everyday,M,blue,6198.434516129032,4649.445730548388,24.99,1548.99,3.97,139,52,137,746274.28
1214,MekongFit UC-16,Streetwear,Everyday,L,white,8189.370000000001,4614.709995,43.65,3574.66,3.38,13,6,25,180829.1
1215,MekongFit UC-17,Streetwear,Everyday,XL,purple,4138.55297271872,2641.63836248636,36.17,1496.91,4.05,128,43,119,431047.84
1216,MekongFit UC-18,Streetwear,Everyday,S,green,36.0009539962887,22.15047295796197,38.47,13.85,,0,0,0,0.0
1217,MekongFit UC-19,Streetwear,Everyday,M,silver,7001.426663168941,5863.694830403987,16.25,1137.73,3.99,132,44,124,704406.67
1218,MekongFit UC-20,Streetwear,Everyday,L,pink,15.121717422544467,8.677117853389895,42.62,6.44,,0,0,0,0.0
1219,MekongFit UC-21,Streetwear,Everyday,XL,yellow,19.46709453458012,10.900485493368713,44.01,8.57,,0,0,0,0.0
1220,MekongFit UC-22,Streetwear,Everyday,S,red,7693.690754716981,5870.286045849057,23.7,1823.4,3.7,10,4,9,61901.18
1221,MekongFit UC-23,Streetwear,Everyday,M,black,9335.13,8663.00064,7.2,672.13,3.92,12,2,4,30432.46
1222,MekongFit UC-24,Streetwear,Everyday,L,orange,35.82852967556213,20.57694152770872,42.57,15.25,,0,0,0,0.0
1223,MekongFit UC-25,Streetwear,Everyday,XL,blue,4751.004708205353,4513.454472795085,5.0,237.55,3.9,238,83,198,794706.56
1224,MekongFit UC-26,Streetwear,Everyday,S,white,44.49543643977257,27.68624827776821,37.78,16.81,,0,0,0,0.0
1225,MekongFit UC-27,Streetwear,Everyday,M,purple,2511.495,2353.773114,6.28,157.72,4.0,1,0,0,0.0
1226,MekongFit UC-28,Streetwear,Everyday,L,green,6689.096277372263,5573.355018306569,16.68,1115.74,3.91,166,68,200,1164467.51
1227,MekongFit UC-29,Streetwear,Everyday,XL,silver,3803.996185958254,3196.497995060721,15.97,607.5,3.67,63,27,80,247418.07
1228,MekongFit UC-30,Streetwear,Everyday,S,pink,1644.4317128463476,1030.2364680982369,37.35,614.2,4.01,86,34,106,145055.53
1229,MekongFit UC-31,Streetwear,Everyday,M,yellow,3180.5832888349514,2331.049492387136,26.71,849.53,3.99,190,76,195,525601.3
1230,MekongFit UC-32,Streetwear,Everyday,L,red,5786.595352112676,3670.437431845072,36.57,2116.16,4.0,78,21,55,286963.33
1231,MekongFit UC-33,Streetwear,Everyday,XL,black,9063.754615384616,7768.5440808461535,14.29,1295.21,4.16,73,29,106,871000.86
1232,MekongFit UC-34,Streetwear,Everyday,S,orange,4566.726164383562,4338.389856164384,5.0,228.34,3.9,31,9,17,69420.42
1689,NamStyle UC-01,Streetwear,Everyday,M,yellow,2708.37,1355.268348,49.96,1353.1,4.5,2,0,0,0.0
1795,SaigonCore UC-01,Streetwear,Everyday,XL,purple,6835.118181818181,5533.711679999999,19.04,1301.41,3.8,5,0,0,0.0
1796,SaigonCore UC-02,Streetwear,Everyday,S,green,9002.7,7059.017070000001,21.59,1943.68,1.67,3,2,7,58250.12
1797,SaigonCore UC-03,Streetwear,Everyday,M,silver,5696.857894736842,3744.544694210525,34.27,1952.31,4.0,1,3,14,74936.46
1798,SaigonCore UC-04,Streetwear,Everyday,L,pink,8498.7,5991.583500000001,29.5,2507.12,4.2,5,1,2,17261.85
1799,SaigonCore UC-05,Streetwear,Everyday,XL,yellow,9443.7,8971.515,5.0,472.19,,0,0,0,0.0
1800,SaigonCore UC-06,Streetwear,Everyday,S,red,7633.08,7251.425999999999,5.0,381.65,3.67,3,3,13,94201.33
1801,SaigonCore UC-07,Streetwear,Everyday,M,black,9474.183870967743,7096.16371935484,25.1,2378.02,5.0,2,0,0,0.0
1802,SaigonCore UC-08,Streetwear,Everyday,L,orange,8498.7,7093.864890000001,16.53,1404.84,,0,0,0,0.0
1803,SaigonCore UC-09,Streetwear,Everyday,XL,blue,5351.85,4369.2503400000005,18.36,982.6,,0,0,0,0.0
1804,SaigonCore UC-10,Streetwear,Everyday,S,white,8096.862162162162,5747.152762702703,29.02,2349.71,,0,1,3,23608.2
1805,SaigonCore UC-11,Streetwear,Everyday,M,purple,5532.45,3212.1404700000003,41.94,2320.31,4.67,3,0,0,0.0
1882,BambooCraft UC-01,Streetwear,Everyday,L,orange,35.46503609707341,22.54050046634314,36.44,12.92,,0,0,0,0.0
1883,BambooCraft UC-02,Streetwear,Everyday,XL,blue,9147.14027027027,8689.783256756757,5.0,457.36,4.0,5,3,9,66898.4
1884,BambooCraft UC-03,Streetwear,Everyday,S,white,10289.225985037408,8385.719177805486,18.5,1903.51,3.72,110,29,74,695929.07
1885,BambooCraft UC-04,Streetwear,Everyday,M,purple,10079.37,8501.948595000002,15.65,1577.42,,0,0,0,0.0
1886,BambooCraft UC-05,Streetwear,Everyday,L,green,10602.988421052632,8157.939291157894,23.06,2445.05,4.27,11,5,9,84844.5
1887,BambooCraft UC-06,Streetwear,Everyday,XL,silver,31.61844608161177,20.01517154725592,36.7,11.6,,0,0,0,0.0
1888,BambooCraft UC-07,Streetwear,Everyday,S,pink,10940.58,10050.016788,8.14,890.56,,0,1,1,10344.51
1889,BambooCraft UC-08,Streetwear,Everyday,M,yellow,8251.836923076922,7839.245076923075,5.0,412.59,3.97,69,21,46,339528.14
1890,BambooCraft UC-09,Streetwear,Everyday,L,red,29.35780741888176,17.312837837634,41.03,12.04,,0,0,0,0.0
1891,BambooCraft UC-10,Streetwear,Everyday,XL,black,8630.37,5459.572062000001,36.74,3170.8,3.67,3,2,6,44583.21
1892,BambooCraft UC-11,Streetwear,Everyday,S,orange,10488.371582278482,9963.953003164555,5.0,524.42,3.88,78,25,73,678966.41
1893,BambooCraft UC-12,Streetwear,Everyday,M,blue,8686.73842105263,7189.144717263159,17.24,1497.59,4.43,7,1,1,6669.64
1894,BambooCraft UC-13,Streetwear,Everyday,L,white,8725.29,4900.122864000001,43.84,3825.17,4.0,7,6,14,111298.67
1895,BambooCraft UC-14,Streetwear,Everyday,XL,purple,9014.516341463415,8563.790524390244,5.0,450.73,4.83,6,2,10,83447.06
1896,BambooCraft UC-15,Streetwear,Everyday,S,green,8833.75888888889,7271.950317333333,17.68,1561.81,4.25,4,0,0,0.0
1897,BambooCraft UC-16,Streetwear,Everyday,M,silver,8661.21827586207,4709.104376586208,45.63,3952.11,4.04,23,2,3,18900.09
1898,BambooCraft UC-17,Streetwear,Everyday,L,pink,12242.036896551725,11629.935051724138,5.0,612.1,3.58,12,4,6,59819.39
1899,BambooCraft UC-18,Streetwear,Everyday,XL,yellow,11430.57895522388,10859.050007462683,5.0,571.53,4.5,4,3,14,145632.37
1900,BambooCraft UC-19,Streetwear,Everyday,S,red,18.330955787804072,11.306689593388796,38.32,7.02,,0,0,0,0.0
1901,BambooCraft UC-20,Streetwear,Everyday,M,black,9899.9325,9404.935875,5.0,495.0,3.25,4,0,0,0.0
1902,BambooCraft UC-21,Streetwear,Everyday,L,orange,19529.37,16287.49458,16.6,3241.88,,0,0,0,0.0
1903,BambooCraft UC-22,Streetwear,Everyday,XL,blue,9629.856486486486,9148.36366216216,5.0,481.49,4.0,4,2,10,83504.95999999999
1904,BambooCraft UC-23,Streetwear,Everyday,S,white,8222.527894736842,5716.301392421053,30.48,2506.23,,0,0,0,0.0
1905,BambooCraft UC-24,Streetwear,Everyday,M,purple,11412.145352112677,8450.693633239436,25.95,2961.45,4.15,53,23,61,600606.46
1906,BambooCraft UC-25,Streetwear,Everyday,L,green,8808.87,7972.027350000001,9.5,836.84,4.33,12,15,38,283914.45
1907,BambooCraft UC-26,Streetwear,Everyday,XL,silver,12729.083973799128,6993.358735205241,45.06,5735.73,3.85,86,28,67,683717.8
2066,UrbanVN UC-01,Streetwear,Everyday,L,green,4537.142983114447,3082.081228429644,32.07,1455.06,3.91,65,27,73,290987.98
2067,UrbanVN UC-02,Streetwear,Everyday,XL,silver,6547.54571884984,6220.168432907348,5.0,327.38,4.17,101,46,131,739013.13
2068,UrbanVN UC-03,Streetwear,Everyday,S,pink,24.830241277312545,14.165613653845371,42.95,10.66,,0,0,0,0.0
2069,UrbanVN UC-04,Streetwear,Everyday,M,yellow,6299.37,5984.4015,5.0,314.97,3.32,22,3,8,43583.96
2070,UrbanVN UC-05,Streetwear,Everyday,L,red,6299.110953947368,5095.98076174342,19.1,1203.13,4.06,71,31,74,418783.5
2071,UrbanVN UC-06,Streetwear,Everyday,XL,black,4194.771265822785,2699.7547866835444,35.64,1495.02,3.96,190,63,183,669025.24
2072,UrbanVN UC-07,Streetwear,Everyday,S,orange,27.54289180542567,15.95600411474264,42.07,11.59,,0,0,0,0.0
2073,UrbanVN UC-08,Streetwear,Everyday,M,blue,4327.885273311897,4111.491009646303,5.0,216.39,3.93,148,63,164,601172.11
2074,UrbanVN UC-09,Streetwear,Everyday,L,white,4031.37,2954.1879360000003,26.72,1077.18,3.91,89,33,98,338608.58
2075,UrbanVN UC-10,Streetwear,Everyday,XL,purple,5543.37,4112.626203,25.81,1430.74,,0,0,0,0.0
2076,UrbanVN UC-11,Streetwear,Everyday,S,green,8618.809655172414,8187.869172413792,5.0,430.94,3.85,40,20,49,357363.42
2077,UrbanVN UC-12,Streetwear,Everyday,M,silver,4480.875720823799,2845.356082723112,36.5,1635.52,4.02,50,18,59,219959.57
2078,UrbanVN UC-13,Streetwear,Everyday,L,pink,6929.37,4147.227945,40.15,2782.14,5.0,1,0,0,0.0
2079,UrbanVN UC-14,Streetwear,Everyday,XL,yellow,6564.18724137931,6235.977879310344,5.0,328.21,3.67,3,4,11,65710.48
2080,UrbanVN UC-15,Streetwear,Everyday,S,red,6929.37,3718.992879,46.33,3210.38,3.61,18,7,23,138253.36000000002
2081,UrbanVN UC-16,Streetwear,Everyday,M,black,2708.37,2432.11626,10.2,276.25,4.21,53,14,45,101069.53
2082,UrbanVN UC-17,Streetwear,Everyday,L,orange,4066.0944094488186,3089.418532299212,24.02,976.68,4.13,69,25,51,161491.3
2083,UrbanVN UC-18,Streetwear,Everyday,XL,blue,3872.079591474245,3180.913384396092,17.85,691.17,4.3,67,15,35,121679.62
2084,UrbanVN UC-19,Streetwear,Everyday,S,white,8001.930483870968,7425.791489032258,7.2,576.14,4.0,205,71,198,1397952.46
2085,UrbanVN UC-20,Streetwear,Everyday,M,purple,8000.37,7600.3515,5.0,400.02,4.0,9,5,20,132760.16999999998
2086,UrbanVN UC-21,Streetwear,Everyday,L,green,2916.6541918294847,2528.4475188969805,13.31,388.21,3.88,152,67,160,406425.86
2087,UrbanVN UC-22,Streetwear,Everyday,XL,silver,8712.525405405406,7795.096480216216,10.53,917.43,3.83,18,2,2,16136.76
2088,UrbanVN UC-23,Streetwear,Everyday,S,pink,7055.37,6285.629133,10.91,769.74,,0,0,0,0.0
2089,UrbanVN UC-24,Streetwear,Everyday,M,yellow,9449.37,5547.725127000001,41.29,3901.64,,0,0,0,0.0
2090,UrbanVN UC-25,Streetwear,Everyday,L,red,4301.704266090053,3533.8500545929787,17.85,767.85,4.02,495,173,493,1810582.1
2091,UrbanVN UC-26,Streetwear,Everyday,XL,black,2019.996121076233,1168.1637568183855,42.17,851.83,3.89,227,71,188,325059.72
2092,UrbanVN UC-27,Streetwear,Everyday,S,orange,4099.841652593486,3894.849569963812,5.0,204.99,3.88,101,31,67,237762.85
2093,UrbanVN UC-28,Streetwear,Everyday,M,blue,5324.792535211268,3625.118757971831,31.92,1699.67,3.86,56,24,75,348683.08
2094,UrbanVN UC-29,Streetwear,Everyday,L,white,5259.781764705882,4996.792676470587,5.0,262.99,4.11,44,17,33,137994.31
2095,UrbanVN UC-30,Streetwear,Everyday,XL,purple,50.54423484959421,32.32978997882029,36.04,18.21,,0,0,0,0.0
2096,UrbanVN UC-31,Streetwear,Everyday,S,green,37.99472429809594,20.946498813866302,44.87,17.05,,0,0,0,0.0
2171,PhoenixWear UC-01,Streetwear,Everyday,XL,black,5395.671662707839,3942.077716774347,26.94,1453.59,3.7,50,23,58,260850.3
2172,PhoenixWear UC-02,Streetwear,Everyday,S,orange,16.359093790389007,9.137385792326617,44.14,7.22,,0,0,0,0.0
2173,PhoenixWear UC-03,Streetwear,Everyday,M,blue,9084.633157894736,6667.212274578948,26.61,2417.42,2.71,7,3,8,55576.840000000004
2174,PhoenixWear UC-04,Streetwear,Everyday,L,white,5039.37,2880.503892,42.84,2158.87,4.0,4,0,0,0.0
2175,PhoenixWear UC-05,Streetwear,Everyday,XL,purple,5666.85,3381.409395,40.33,2285.44,,0,1,3,16235.37
2176,PhoenixWear UC-06,Streetwear,Everyday,S,green,8819.37,7504.401933000001,14.91,1314.97,,0,0,0,0.0
2177,PhoenixWear UC-07,Streetwear,Everyday,M,silver,7876.33875,5431.523202,31.04,2444.82,3.5,10,1,4,31217.59
2178,PhoenixWear UC-08,Streetwear,Everyday,L,pink,10331.37,9814.8015,5.0,516.57,3.67,6,1,6,47843.03
2179,PhoenixWear UC-09,Streetwear,Everyday,XL,yellow,9154.692580645162,7143.40662067742,21.97,2011.29,3.2,5,1,3,24839.06
2180,PhoenixWear UC-10,Streetwear,Everyday,S,red,5147.283148371532,4889.918990952955,5.0,257.36,4.01,91,27,84,386832.71
2181,PhoenixWear UC-11,Streetwear,Everyday,M,black,9449.37,8976.9015,5.0,472.47,,0,0,0,0.0
2182,PhoenixWear UC-12,Streetwear,Everyday,L,orange,9449.37,8976.9015,5.0,472.47,,0,0,0,0.0
2183,PhoenixWear UC-13,Streetwear,Everyday,XL,blue,8685.852954545455,8251.56030681818,5.0,434.29,4.45,11,1,1,6112.67
2184,PhoenixWear UC-14,Streetwear,Everyday,S,white,10003.168713136727,9503.010277479892,5.0,500.16,3.69,48,13,35,260769.34999999998
2185,PhoenixWear UC-15,Streetwear,Everyday,M,purple,10064.304782608697,6988.653241043479,30.56,3075.65,3.82,11,4,7,63816.31
2186,PhoenixWear UC-16,Streetwear,Everyday,L,green,5332.6458620689655,4611.672141517241,13.52,720.97,3.69,16,4,14,69781.2
2353,VietMotion UC-01,Streetwear,Everyday,M,blue,5207.482449799197,4504.993067321285,13.49,702.49,4.15,283,93,243,1087998.22
2354,VietMotion UC-02,Streetwear,Everyday,L,white,4403.300272479564,4183.135258855586,5.0,220.17,4.01,305,107,292,1097790.85
2355,VietMotion UC-03,Streetwear,Everyday,XL,purple,7179.426821292776,5081.598304111027,29.22,2097.83,3.84,172,53,148,917703.13
2356,VietMotion UC-04,Streetwear,Everyday,S,green,8744.4,5883.232319999999,32.72,2861.17,,0,1,2,14412.63
2357,VietMotion UC-05,Streetwear,Everyday,M,silver,37.69900071080301,21.51816079899328,42.92,16.18,,0,0,0,0.0
2358,VietMotion UC-06,Streetwear,Everyday,L,pink,28.38801610084744,15.688728518542188,44.73,12.7,,0,0,0,0.0
2359,VietMotion UC-07,Streetwear,Everyday,XL,yellow,5399.825901259964,3136.7588660419133,41.91,2263.07,4.01,465,151,404,1847491.53
2360,VietMotion UC-08,Streetwear,Everyday,S,red,7081.97732079906,5403.548695769683,23.7,1678.43,3.95,60,21,70,449309.56
2361,VietMotion UC-09,Streetwear,Everyday,M,black,7197.0143712574845,6837.16365269461,5.0,359.85,3.88,151,49,126,787164.76
2362,VietMotion UC-10,Streetwear,Everyday,L,orange,25.26022943649214,14.351436261898485,43.19,10.91,,0,0,0,0.0
2363,VietMotion UC-11,Streetwear,Everyday,XL,blue,11768.959539473684,11180.5115625,5.0,588.45,3.81,27,7,26,260638.72999999998
2364,VietMotion UC-12,Streetwear,Everyday,S,white,42.29506935456758,25.72826647079302,39.17,16.57,,0,0,0,0.0
2365,VietMotion UC-13,Streetwear,Everyday,M,purple,6423.10253164557,4688.222537848101,27.01,1734.88,3.87,131,51,122,653346.63
2366,VietMotion UC-14,Streetwear,Everyday,L,green,5124.649910554562,4868.417415026834,5.0,256.23,,0,0,0,0.0
2367,VietMotion UC-15,Streetwear,Everyday,XL,silver,5855.092405063291,3272.4111451898734,44.11,2582.68,3.91,93,35,112,568165.49
2368,VietMotion UC-16,Streetwear,Everyday,S,pink,9060.457987126976,5234.226579163253,42.23,3826.23,3.92,165,59,174,1375222.53
2369,VietMotion UC-17,Streetwear,Everyday,M,yellow,5168.688326848249,2624.143063540856,49.23,2544.55,3.86,69,21,44,190349.99
2370,VietMotion UC-18,Streetwear,Everyday,L,red,8898.12,4748.926644000001,46.63,4149.19,,0,0,0,0.0
2371,VietMotion UC-19,Streetwear,Everyday,XL,black,6958.29715231788,4658.5799434768205,33.05,2299.72,3.65,65,26,80,472662.11
2372,VietMotion UC-20,Streetwear,Everyday,S,orange,4787.37,2481.772608,48.16,2305.6,,0,0,0,0.0
2373,VietMotion UC-21,Streetwear,Everyday,M,blue,7213.408461538462,4297.748761384616,40.42,2915.66,4.05,101,27,72,433355.87
2374,VietMotion UC-22,Streetwear,Everyday,L,white,7830.721535836178,5726.606659156997,26.87,2104.11,4.06,32,17,40,264751.84
2375,VietMotion UC-23,Streetwear,Everyday,XL,purple,8378.37,5122.535418,38.86,3255.83,4.31,29,6,11,82812.31
2376,VietMotion UC-24,Streetwear,Everyday,S,green,8381.717836456559,7962.63194463373,5.0,419.09,3.95,225,68,182,1331777.08
