return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,product_name,category,segment,size,color,price,cogs,order_date,customer_id,order_source,device_type,days_to_return,return_year,return_month,return_ym
RET-000181,3050,915,2012-08-01,wrong_size,4,25267.97,HanoiStreet UE-24,Streetwear,Performance,XL,purple,6677.37,6343.501499999999,2012-07-18,139982,paid_search,tablet,14,2012,8,2012-08
RET-000182,3054,785,2012-08-03,wrong_size,3,2098.44,HanoiStreet RP-73,Outdoor,Activewear,M,purple,699.7209571558797,441.24403558249776,2012-07-18,138164,referral,mobile,16,2012,8,2012-08
RET-000183,3054,786,2012-07-30,late_delivery,2,1360.99,HanoiStreet RP-74,Outdoor,Activewear,L,green,699.7209571558797,645.842443454877,2012-07-18,138164,referral,mobile,12,2012,7,2012-07
RET-000184,3092,2226,2012-08-03,late_delivery,2,7295.16,VietMotion RP-23,Outdoor,Activewear,L,green,3905.37,3541.780053,2012-07-19,134322,paid_search,desktop,15,2012,8,2012-08
RET-000185,3092,2227,2012-08-08,wrong_size,1,3285.94,VietMotion RP-24,Outdoor,Activewear,XL,silver,3905.37,3396.109752,2012-07-19,134322,paid_search,desktop,20,2012,8,2012-08
RET-000187,3110,757,2012-08-04,not_as_described,3,2387.25,HanoiStreet RP-45,Outdoor,Activewear,M,silver,890.4549377123442,566.9526588414495,2012-07-17,150970,organic_search,desktop,18,2012,8,2012-08
RET-000188,3110,758,2012-07-31,late_delivery,2,1657.41,HanoiStreet RP-46,Outdoor,Activewear,L,pink,890.4549377123442,845.9321908267269,2012-07-17,150970,organic_search,desktop,14,2012,7,2012-07
RET-000191,3161,910,2012-08-10,wrong_size,2,9683.54,HanoiStreet UE-19,Streetwear,Performance,L,red,5226.117562296858,4846.178815517877,2012-07-19,6885,paid_search,desktop,22,2012,8,2012-08
RET-000192,3164,1144,2012-07-31,wrong_size,4,19559.76,MekongFit UR-01,Streetwear,Standard,S,white,4987.5217241379305,4154.1068440344825,2012-07-21,7314,social_media,tablet,10,2012,7,2012-07
RET-000193,3260,1065,2012-08-10,not_as_described,5,17881.67,MekongFit RP-11,Outdoor,Activewear,M,purple,3731.974912998976,2473.179774844422,2012-07-19,28277,referral,mobile,22,2012,8,2012-08
RET-000194,3290,2240,2012-08-13,wrong_size,1,984.42,VietMotion RP-37,Outdoor,Activewear,S,red,1070.2073493975904,1005.3527840240964,2012-07-19,33807,social_media,mobile,25,2012,8,2012-08
RET-000195,3290,2241,2012-08-02,defective,1,954.74,VietMotion RP-38,Outdoor,Activewear,M,black,1070.2073493975904,622.646635879518,2012-07-19,33807,social_media,mobile,14,2012,8,2012-08
RET-000196,3292,2071,2012-08-12,defective,1,3775.1,UrbanVN UC-06,Streetwear,Everyday,XL,black,4194.771265822785,2699.7547866835444,2012-07-19,32810,social_media,desktop,24,2012,8,2012-08
RET-000197,3297,2400,2012-08-12,defective,2,1974.84,VietMotion YY-09,GenZ,Trendy,S,red,1109.2610614525138,1053.798008379888,2012-07-17,33184,paid_search,tablet,26,2012,8,2012-08
RET-000198,3311,767,2012-08-02,not_as_described,2,2100.58,HanoiStreet RP-55,Outdoor,Activewear,XL,silver,1148.819768160742,585.8980817619783,2012-07-19,102903,direct,desktop,14,2012,8,2012-08
RET-000199,3312,768,2012-08-03,wrong_size,1,1015.15,HanoiStreet RP-56,Outdoor,Activewear,S,pink,1148.819768160742,728.9261428979906,2012-07-20,102904,social_media,desktop,14,2012,8,2012-08
RET-000201,3350,826,2012-08-08,late_delivery,2,24204.09,HanoiStreet UM-10,Streetwear,Balanced,L,green,12730.405428472704,12093.885157049066,2012-07-19,76874,paid_search,mobile,20,2012,8,2012-08
RET-000202,3396,2331,2012-08-03,changed_mind,1,7045.2,VietMotion UE-05,Streetwear,Performance,XL,black,7365.661770148853,6671.816431400832,2012-07-17,107083,social_media,mobile,17,2012,8,2012-08
RET-000203,3419,2327,2012-08-02,defective,1,6320.27,VietMotion UE-01,Streetwear,Performance,XL,silver,7343.27605427975,6976.112251565762,2012-07-19,143551,social_media,mobile,14,2012,8,2012-08
RET-000204,3430,573,2012-08-10,wrong_size,3,11045.95,SaigonFlex UC-38,Streetwear,Everyday,M,blue,3743.690322580645,2813.7576464516133,2012-07-20,142487,organic_search,mobile,21,2012,8,2012-08
RET-000205,3438,2343,2012-07-30,late_delivery,4,22110.53,VietMotion UE-17,Streetwear,Performance,XL,blue,5703.50918918919,4446.455763891891,2012-07-17,137877,paid_search,tablet,13,2012,7,2012-07
RET-000206,3441,785,2012-08-08,not_as_described,3,1891.79,HanoiStreet RP-73,Outdoor,Activewear,M,purple,699.7209571558797,441.24403558249776,2012-07-20,138129,email_campaign,mobile,19,2012,8,2012-08
RET-000207,3441,786,2012-08-03,wrong_size,3,1807.63,HanoiStreet RP-74,Outdoor,Activewear,L,green,699.7209571558797,645.842443454877,2012-07-20,138129,email_campaign,mobile,14,2012,8,2012-08
RET-000209,3462,1131,2012-08-12,changed_mind,1,4849.52,MekongFit UM-08,Streetwear,Balanced,XL,black,5230.89963671128,3135.924332208413,2012-07-19,135514,paid_search,desktop,24,2012,8,2012-08
RET-000210,3475,1053,2012-08-02,wrong_size,1,3156.88,MekongFit MA-11,Casual,All-weather,M,blue,3460.8919000381534,3287.8473050362454,2012-07-18,137015,organic_search,mobile,15,2012,8,2012-08
RET-000211,3506,915,2012-07-29,defective,4,26223.03,HanoiStreet UE-24,Streetwear,Performance,XL,purple,6677.37,6343.501499999999,2012-07-18,57791,paid_search,mobile,11,2012,7,2012-07
RET-000212,3512,2070,2012-08-17,changed_mind,1,5848.22,UrbanVN UC-05,Streetwear,Everyday,L,red,6299.110953947368,5095.98076174342,2012-07-22,48609,paid_search,tablet,26,2012,8,2012-08
RET-000213,3516,2252,2012-08-04,wrong_size,1,1630.72,VietMotion RP-49,Outdoor,Activewear,S,orange,1621.5537476099423,1087.4139431472274,2012-07-21,42968,direct,desktop,14,2012,8,2012-08
RET-000214,3516,2253,2012-08-12,defective,4,6339.72,VietMotion RP-50,Outdoor,Activewear,M,blue,1621.5537476099423,1250.8665609063096,2012-07-21,42968,direct,desktop,22,2012,8,2012-08
RET-000215,3529,1085,2012-08-05,wrong_size,1,1071.85,MekongFit RP-31,Outdoor,Activewear,M,purple,1139.5005960656706,895.8753686268303,2012-07-18,1434,paid_search,desktop,18,2012,8,2012-08
RET-000216,3529,1086,2012-08-05,wrong_size,4,4099.03,MekongFit RP-32,Outdoor,Activewear,L,green,1139.5005960656706,846.3070926979735,2012-07-18,1434,paid_search,desktop,18,2012,8,2012-08
RET-000217,3547,676,2012-08-10,wrong_size,1,9334.5,SaigonFlex UC-41,Streetwear,Everyday,S,green,9891.036652260638,9195.696775606715,2012-07-21,4020,organic_search,desktop,20,2012,8,2012-08
RET-000218,3562,443,2012-08-05,defective,5,48043.84,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545,2012-07-21,65662,email_campaign,mobile,15,2012,8,2012-08
RET-000219,3574,2055,2012-08-02,changed_mind,1,6453.8,UrbanVN UE-15,Streetwear,Performance,XL,purple,7240.102907348243,6878.097761980831,2012-07-18,50844,social_media,desktop,15,2012,8,2012-08
RET-000220,3638,757,2012-08-09,late_delivery,1,790.13,HanoiStreet RP-45,Outdoor,Activewear,M,silver,890.4549377123442,566.9526588414495,2012-07-21,34559,social_media,tablet,19,2012,8,2012-08
RET-000221,3638,758,2012-08-15,wrong_size,1,760.69,HanoiStreet RP-46,Outdoor,Activewear,L,pink,890.4549377123442,845.9321908267269,2012-07-21,34559,social_media,tablet,25,2012,8,2012-08
RET-000222,3693,2388,2012-08-08,wrong_size,6,19941.69,VietMotion UC-36,Streetwear,Everyday,S,pink,3825.871123778501,2462.330655263844,2012-07-19,109644,organic_search,desktop,20,2012,8,2012-08
RET-000223,3713,2091,2012-08-03,not_as_described,2,3643.22,UrbanVN UC-26,Streetwear,Everyday,XL,black,2019.996121076233,1168.1637568183855,2012-07-21,124531,social_media,mobile,13,2012,8,2012-08
RET-000225,3727,992,2012-07-26,wrong_size,2,6401.39,HanoiStreet UC-55,Streetwear,Everyday,S,orange,3453.456099585062,2504.7917090290457,2012-07-18,130742,organic_search,mobile,8,2012,7,2012-07
RET-000227,3740,1393,2012-07-29,defective,1,3937.75,VietMode RP-85,Outdoor,Activewear,M,blue,4564.0675862068965,2666.3282838620694,2012-07-19,154993,organic_search,desktop,10,2012,7,2012-07
RET-000228,3740,1394,2012-08-13,not_as_described,5,20064.34,VietMode RP-86,Outdoor,Activewear,L,white,4564.0675862068965,3732.950878758621,2012-07-19,154993,organic_search,desktop,25,2012,8,2012-08
RET-000229,3763,443,2012-08-09,defective,3,29251.6,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.314772663089,6176.1917870087545,2012-07-19,139915,paid_search,mobile,21,2012,8,2012-08
RET-000230,3775,622,2012-08-09,changed_mind,1,9240.15,SaigonFlex UC-87,Streetwear,Everyday,L,orange,9946.84289008455,7374.589318708685,2012-07-21,137681,paid_search,desktop,19,2012,8,2012-08
RET-000231,3815,757,2012-08-07,defective,2,1623.82,HanoiStreet RP-45,Outdoor,Activewear,M,silver,890.4549377123442,566.9526588414495,2012-07-22,59341,organic_search,mobile,16,2012,8,2012-08
RET-000232,3815,758,2012-08-09,defective,1,839.29,HanoiStreet RP-46,Outdoor,Activewear,L,pink,890.4549377123442,845.9321908267269,2012-07-22,59341,organic_search,mobile,18,2012,8,2012-08
RET-000233,3818,910,2012-08-05,defective,2,8696.18,HanoiStreet UE-19,Streetwear,Performance,L,red,5226.117562296858,4846.178815517877,2012-07-20,57944,organic_search,tablet,16,2012,8,2012-08
RET-000234,3819,631,2012-07-31,wrong_size,1,4203.36,SaigonFlex UC-96,Streetwear,Everyday,XL,black,4677.019784172662,4443.168794964029,2012-07-23,57459,social_media,mobile,8,2012,7,2012-07
RET-000235,3824,967,2012-08-05,wrong_size,2,16659.39,HanoiStreet UC-30,Streetwear,Everyday,XL,silver,8161.481464968154,6491.642357235669,2012-07-20,41396,social_media,mobile,16,2012,8,2012-08
RET-000236,3837,596,2012-08-12,wrong_size,1,8652.52,SaigonFlex UC-61,Streetwear,Everyday,S,green,9577.146989690722,5842.05966371134,2012-07-19,15436,organic_search,mobile,24,2012,8,2012-08
RET-000237,3838,915,2012-08-16,late_delivery,1,5749.72,HanoiStreet UE-24,Streetwear,Performance,XL,purple,6677.37,6343.501499999999,2012-07-23,15722,social_media,desktop,24,2012,8,2012-08
RET-000238,3839,2204,2012-08-12,not_as_described,1,1595.2,VietMotion RP-01,Outdoor,Activewear,S,white,1771.100769230769,1588.5002799230772,2012-07-23,9048,direct,desktop,20,2012,8,2012-08
RET-000240,3853,915,2012-08-14,changed_mind,3,19009.01,HanoiStreet UE-24,Streetwear,Performance,XL,purple,6677.37,6343.501499999999,2012-07-20,6632,email_campaign,mobile,25,2012,8,2012-08
RET-000241,3854,1916,2012-07-28,defective,7,23025.54,UrbanVN MA-09,Casual,All-weather,S,green,3559.9503011292345,3381.9527860727726,2012-07-19,6819,organic_search,tablet,9,2012,7,2012-07
RET-000242,3864,2012,2012-07-31,late_delivery,3,11871.86,UrbanVN UR-15,Streetwear,Standard,S,orange,4660.622964426877,4277.053694454546,2012-07-21,44127,organic_search,tablet,10,2012,7,2012-07
RET-000244,3972,2400,2012-08-20,defective,2,2047.83,VietMotion YY-09,GenZ,Trendy,S,red,1109.2610614525138,1053.798008379888,2012-07-23,114737,paid_search,mobile,28,2012,8,2012-08
RET-000245,3983,769,2012-08-13,defective,1,2992.97,HanoiStreet RP-57,Outdoor,Activewear,M,yellow,3297.595237449118,1690.347318716418,2012-07-19,103524,referral,mobile,25,2012,8,2012-08
RET-000246,3994,1934,2012-08-07,wrong_size,4,5785.98,UrbanVN RP-09,Outdoor,Activewear,L,white,1609.9115094339622,1337.8364643396226,2012-07-19,118411,paid_search,desktop,19,2012,8,2012-08
RET-000247,3994,1935,2012-07-29,defective,2,2943.13,UrbanVN RP-10,Outdoor,Activewear,XL,purple,1609.9115094339622,1048.696357245283,2012-07-19,118411,paid_search,desktop,10,2012,7,2012-07
RET-000248,4010,786,2012-08-15,wrong_size,2,1273.45,HanoiStreet RP-74,Outdoor,Activewear,L,green,699.7209571558797,645.842443454877,2012-07-19,121639,email_campaign,desktop,27,2012,8,2012-08
RET-000249,4027,785,2012-08-09,wrong_size,4,2723.42,HanoiStreet RP-73,Outdoor,Activewear,M,purple,699.7209571558797,441.24403558249776,2012-07-22,97638,social_media,mobile,18,2012,8,2012-08
RET-000250,4027,786,2012-08-07,late_delivery,1,652.26,HanoiStreet RP-74,Outdoor,Activewear,L,green,699.7209571558797,645.842443454877,2012-07-22,97638,social_media,mobile,16,2012,8,2012-08
RET-000251,4102,914,2012-08-03,late_delivery,4,24914.74,HanoiStreet UE-23,Streetwear,Performance,L,white,6929.37,3953.205585,2012-07-22,135256,email_campaign,tablet,12,2012,8,2012-08
RET-000252,4129,981,2012-08-05,wrong_size,1,1796.56,HanoiStreet UC-44,Streetwear,Everyday,M,black,2032.929931253305,1931.28343469064,2012-07-23,43137,paid_search,desktop,13,2012,8,2012-08
RET-000253,4130,635,2012-08-21,defective,5,48265.69,SaigonFlex UC-00,Streetwear,Everyday,XL,purple,10745.220588235294,9205.430477941176,2012-07-24,10881,paid_search,desktop,28,2012,8,2012-08
RET-000256,4150,966,2012-08-13,wrong_size,5,27012.19,HanoiStreet UC-29,Streetwear,Everyday,L,green,5858.236646507408,3333.336651862716,2012-07-24,17760,social_media,desktop,20,2012,8,2012-08
RET-000257,4151,915,2012-08-19,not_as_described,1,6255.78,HanoiStreet UE-24,Streetwear,Performance,XL,purple,6677.37,6343.501499999999,2012-07-23,17798,email_campaign,desktop,27,2012,8,2012-08
RET-000258,4167,785,2012-08-03,wrong_size,2,1314.65,HanoiStreet RP-73,Outdoor,Activewear,M,purple,699.7209571558797,441.24403558249776,2012-07-21,98384,social_media,mobile,13,2012,8,2012-08
RET-000259,4175,964,2012-07-30,wrong_size,1,3875.34,HanoiStreet UC-27,Streetwear,Everyday,S,white,3906.510139211137,2223.9762222529,2012-07-21,34672,direct,desktop,9,2012,7,2012-07
RET-000262,4191,604,2012-08-12,not_as_described,3,17808.62,SaigonFlex UC-69,Streetwear,Everyday,S,white,6135.298830630299,4141.940240558514,2012-07-23,119253,paid_search,mobile,20,2012,8,2012-08
RET-000263,4247,910,2012-08-18,wrong_size,1,4729.35,HanoiStreet UE-19,Streetwear,Performance,L,red,5226.117562296858,4846.178815517877,2012-07-25,59971,referral,desktop,24,2012,8,2012-08
RET-000264,4305,2384,2012-07-31,not_as_described,1,7028.77,VietMotion UC-32,Streetwear,Everyday,S,white,7792.531998777506,4305.373929324572,2012-07-22,5994,organic_search,mobile,9,2012,7,2012-07
RET-000265,4317,1775,2012-08-20,late_delivery,4,31242.43,SaigonCore UE-10,Streetwear,Performance,XL,purple,8504.37,7461.734238000001,2012-07-24,4040,referral,desktop,27,2012,8,2012-08
RET-000270,4349,1936,2012-08-16,wrong_size,3,8979.19,UrbanVN RP-11,Outdoor,Activewear,S,green,3441.0957085020245,2500.644251368421,2012-07-26,51531,social_media,desktop,21,2012,8,2012-08
RET-000271,4360,2255,2012-08-10,wrong_size,1,712.67,VietMotion RP-52,Outdoor,Activewear,XL,purple,715.600871757925,679.8208281700287,2012-07-25,17773,email_campaign,tablet,16,2012,8,2012-08
RET-000272,4394,2053,2012-08-22,wrong_size,1,3749.7,UrbanVN UE-13,Streetwear,Performance,M,blue,4015.5242288557215,2068.3965302835823,2012-07-24,25906,organic_search,mobile,29,2012,8,2012-08
RET-000273,4396,819,2012-08-03,wrong_size,6,80250.63,HanoiStreet UM-03,Streetwear,Balanced,XL,yellow,14579.50153846154,12477.137416615386,2012-07-22,27569,email_campaign,mobile,12,2012,8,2012-08
RET-000274,4428,2064,2012-08-11,not_as_described,1,6165.22,UrbanVN UE-24,Streetwear,Performance,S,white,6479.721271860095,5307.5396937806045,2012-07-25,36225,email_campaign,mobile,17,2012,8,2012-08
RET-000276,4526,1936,2012-08-14,wrong_size,6,19911.07,UrbanVN RP-11,Outdoor,Activewear,S,green,3441.0957085020245,2500.644251368421,2012-07-24,154486,organic_search,tablet,21,2012,8,2012-08
RET-000277,4526,1937,2012-08-17,not_as_described,4,12888.07,UrbanVN RP-12,Outdoor,Activewear,M,silver,3441.0957085020245,3269.040923076924,2012-07-24,154486,organic_search,tablet,24,2012,8,2012-08
RET-000278,4567,910,2012-08-18,late_delivery,2,10038.22,HanoiStreet UE-19,Streetwear,Performance,L,red,5226.117562296858,4846.178815517877,2012-07-26,133473,paid_search,tablet,23,2012,8,2012-08
RET-000279,4575,2331,2012-08-17,wrong_size,1,6298.46,VietMotion UE-05,Streetwear,Performance,XL,black,7365.661770148853,6671.816431400832,2012-07-25,136155,email_campaign,tablet,23,2012,8,2012-08
RET-000280,4587,725,2012-08-03,wrong_size,1,1316.22,HanoiStreet RP-13,Outdoor,Activewear,M,purple,1341.3127118644063,1274.2470762711862,2012-07-25,148433,organic_search,desktop,9,2012,8,2012-08
RET-000281,4589,596,2012-08-07,defective,5,45591.35,SaigonFlex UC-61,Streetwear,Everyday,S,green,9577.146989690722,5842.05966371134,2012-07-23,148460,paid_search,mobile,15,2012,8,2012-08
RET-000283,4607,2380,2012-08-09,changed_mind,5,16806.67,VietMotion UC-28,Streetwear,Everyday,S,red,3754.7071009305655,2446.9426176764496,2012-07-26,58990,organic_search,desktop,14,2012,8,2012-08
RET-000285,4625,2064,2012-08-05,not_as_described,4,23711.11,UrbanVN UE-24,Streetwear,Performance,S,white,6479.721271860095,5307.5396937806045,2012-07-24,42510,referral,mobile,12,2012,8,2012-08
RET-000286,4630,475,2012-08-22,wrong_size,2,23922.3,SaigonFlex UM-80,Streetwear,Balanced,XL,purple,12606.228520360584,10040.861016467206,2012-07-27,13007,email_campaign,tablet,26,2012,8,2012-08
RET-000288,4636,768,2012-08-07,wrong_size,3,2978.72,HanoiStreet RP-56,Outdoor,Activewear,S,pink,1148.819768160742,728.9261428979906,2012-07-23,14886,paid_search,mobile,15,2012,8,2012-08
RET-000289,4681,606,2012-08-19,wrong_size,1,3834.57,SaigonFlex UC-71,Streetwear,Everyday,L,green,4042.8549822064056,3552.4566728647687,2012-07-25,50756,paid_search,mobile,25,2012,8,2012-08
RET-000290,4699,1096,2012-07-31,changed_mind,6,8270.6,MekongFit RP-42,Outdoor,Activewear,S,green,1480.6935294117643,873.7572517058823,2012-07-24,17447,paid_search,mobile,7,2012,7,2012-07
RET-000291,4731,726,2012-08-21,defective,3,3677.56,HanoiStreet RP-14,Outdoor,Activewear,L,green,1341.3127118644063,1274.2470762711862,2012-07-26,45832,email_campaign,desktop,26,2012,8,2012-08
RET-000293,4772,269,2012-08-10,defective,4,20556.63,LotusWear UR-41,Streetwear,Standard,M,yellow,5414.85,3976.665840000001,2012-07-27,29709,social_media,tablet,14,2012,8,2012-08
RET-000295,4817,770,2012-08-16,changed_mind,4,12091.9,HanoiStreet RP-58,Outdoor,Activewear,L,red,3297.595237449118,3096.441927964722,2012-07-25,118059,paid_search,desktop,22,2012,8,2012-08
RET-000296,4826,573,2012-08-15,defective,1,3600.88,SaigonFlex UC-38,Streetwear,Everyday,M,blue,3743.690322580645,2813.7576464516133,2012-07-25,76755,organic_search,mobile,21,2012,8,2012-08
RET-000297,4831,647,2012-08-18,wrong_size,8,80306.94,SaigonFlex UC-12,Streetwear,Everyday,XL,silver,11033.912927650028,6038.860545302861,2012-07-27,81388,email_campaign,desktop,22,2012,8,2012-08
RET-000298,4853,475,2012-08-03,wrong_size,1,11772.32,SaigonFlex UM-80,Streetwear,Balanced,XL,purple,12606.228520360584,10040.861016467206,2012-07-25,154936,referral,mobile,9,2012,8,2012-08
RET-000299,4860,2241,2012-08-17,wrong_size,1,949.49,VietMotion RP-38,Outdoor,Activewear,M,black,1070.2073493975904,622.646635879518,2012-07-27,151691,organic_search,mobile,21,2012,8,2012-08
RET-000300,4871,757,2012-08-07,defective,1,846.88,HanoiStreet RP-45,Outdoor,Activewear,M,silver,890.4549377123442,566.9526588414495,2012-07-25,141004,paid_search,mobile,13,2012,8,2012-08
RET-000301,4871,758,2012-08-04,not_as_described,1,839.83,HanoiStreet RP-46,Outdoor,Activewear,L,pink,890.4549377123442,845.9321908267269,2012-07-25,141004,paid_search,mobile,10,2012,8,2012-08
RET-000302,4901,2396,2012-08-09,defective,7,7478.71,VietMotion YY-05,GenZ,Trendy,S,green,1182.8508904109588,799.0157764726027,2012-07-23,149556,direct,mobile,17,2012,8,2012-08
RET-000303,4909,2254,2012-08-18,defective,3,1875.1,VietMotion RP-51,Outdoor,Activewear,L,white,715.600871757925,486.6801528825648,2012-07-27,147870,social_media,desktop,22,2012,8,2012-08
RET-000304,4909,2255,2012-08-17,wrong_size,5,3144.43,VietMotion RP-52,Outdoor,Activewear,XL,purple,715.600871757925,679.8208281700287,2012-07-27,147870,social_media,desktop,21,2012,8,2012-08
RET-000305,4914,2388,2012-08-14,not_as_described,1,3439.82,VietMotion UC-36,Streetwear,Everyday,S,pink,3825.871123778501,2462.330655263844,2012-07-28,57735,organic_search,desktop,17,2012,8,2012-08
RET-000306,4915,826,2012-08-09,wrong_size,4,45553.76,HanoiStreet UM-10,Streetwear,Balanced,L,green,12730.405428472704,12093.885157049066,2012-07-24,57112,direct,desktop,16,2012,8,2012-08
RET-000307,4917,1847,2012-08-21,defective,1,1355.0,SaigonCore YY-42,GenZ,Trendy,XL,silver,1562.140588235294,1484.0335588235291,2012-07-25,40630,direct,mobile,27,2012,8,2012-08
RET-000308,4950,2384,2012-08-07,late_delivery,5,34615.29,VietMotion UC-32,Streetwear,Everyday,S,white,7792.531998777506,4305.373929324572,2012-07-26,6035,organic_search,mobile,12,2012,8,2012-08
